"BirdID","Disperse","Inherit","DispersalDate","DispersalMonth2","NatalTerritory","DisperseTerritoryID","DisperseStatus","NatalStatus","DisperseStatus2","Age_at_disp1","Age_at_disp2","BirthDate1","BirthDate2","Reached_min_age_1","Reached_min_age_2","DispersalYear","BirthYear1","BirthYear2","PopDensity.all","PopDensity.old","GroupSize.all","GroupSize.old","NoTranslocationEvents","TranslocationYN","Distance","NatalTerritorySize","DisperseTerritorySize","InsectAbundance","InsectDensity","SexEstimate","Novel.environment.score","StndBody.mass","BodyMass","Weather","Observer","TentColour","ExplorationBranchOrientation","ReleaseMethod","Time.between.tests","Social.status","TentPoles","BranchHeight","Days.into.season","Testno","Ageclass","Age","Age2","Age_sq","Season"
5559,1,NA,"2010-11-05","W",173,111,"BrM","CH",1,304,304,"2010-01-05","2010-01-05",NA,NA,2010,2010,2010,273,270,6,5,NA,"N",104.694794521982,1983,1705,1193.788676396,3.736057315,1,9,0.91120013,16.70000076,"S","SP","B","D","H",0,"Non-primary",0,0,93,1,"SA",-0.364787565,-0.258531707,57600,93.1
5561,1,NA,"2011-07-17","S",168,33,"BrM","ABX",1,353.958333333333,353.958333333333,"2010-07-28","2010-07-28",NA,NA,2011,2010,2010,331,294,6,4,NA,"N",65,2466,2228,2355.4151796,8.981450234,1,3,0.511289596,16.89999962,"S","SP","B","D","H",0,"Non-primary",0,0,93,1,"JUV",-0.458985873,-0.265227745,1296,93.1
5562,1,NA,"2011-02-01","W",8,179,"BrF","OFL",1,273,273,"2010-05-04","2010-05-04",NA,NA,2011,2010,2010,334,290,8,7,NA,"N",281.391186784519,3127,1650,1193.788676396,3.736057315,0,3,0.000567749,15.19999981,"T","SP","B","D","H",0,"Non-primary",0,0,92,1,"JUV",-0.420198335,-0.263669332,14400,92.1
5573,1,NA,"2010-05-09","S",74,75,"AB","CH",2,119.958333333333,119.958333333333,"2010-01-09","2010-01-09",NA,NA,2010,2010,2010,273,270,3,3,NA,"N",33,1519,1814,1193.788676396,3.736057315,0,10,0.125143885,15.80000019,"S","SP","B","D","H",0,"Non-primary",0,0,97,1,"SA",-0.364787565,-0.258531707,57600,97.1
5575,1,NA,"2011-02-01","W",74,531,"BrF","FL",1,166,166,"2010-08-19","2010-08-19",NA,NA,2011,2010,2010,334,290,7,6,NA,"N",51,1519,342,1193.788676396,3.736057315,0,30,0.642183985,14.60000038,"S","HE","B","P","P",332,"Primary",0,0,26,2,"A",0.174543924,-0.029614383,1982464,26.1
5575,1,NA,"2011-02-01","W",74,531,"BrF","FL",1,166,166,"2010-08-19","2010-08-19",NA,NA,2011,2010,2010,334,290,7,6,NA,"N",51,1519,342,1193.788676396,3.736057315,0,1,0.596183786,19,"S","HE","G","P","P",0,"Primary",0,0,59,1,"A",0.021240795,-0.127691635,1157776,59.1
5582,1,NA,"2011-02-01","W",79,110,"BrM","CH",1,87,185,"2010-11-06","2010-07-31",NA,NA,2011,2010,2010,334,290,5,3,NA,"N",59.9082632030006,2110,2150,1193.788676396,3.736057315,1,12,0.635865732,17.5,"P","HE","B","D","P",0,"Primary",0,0,25,1,"A",-0.100662898,-0.186968404,659344,25.2
5585,1,NA,"2011-11-27","W",24,75,"BrM","CH",1,242,242,"2011-03-30","2011-03-30",NA,NA,2011,2011,2011,331,294,4,2,NA,"N",42.0594816896262,3297,2219,2355.4151796,8.981450234,1,24,-0.011231644,15.30000019,"S","DLG","B","D","P",129,"Primary",0,0,14,2,"A",-0.271051014,-0.242042668,196249,14.1
5585,1,NA,"2011-11-27","W",24,75,"BrM","CH",1,242,242,"2011-03-30","2011-03-30",NA,NA,2011,2011,2011,331,294,4,2,NA,"N",42.0594816896262,3297,2219,2355.4151796,8.981450234,1,25,0.080768753,16,"S","HE","B","D","P",0,"Primary",0,0,37,1,"SA",-0.330617591,-0.253656197,98596,37.2
5586,1,NA,"2011-08-23","S",79,80,"BrM","CH",1,294.958333333333,387.958333333333,"2010-11-01","2010-07-31",NA,NA,2011,2010,2010,331,294,4,3,NA,"N",30.1496268633627,2110,1365,2355.4151796,8.981450234,1,18,0.111113796,16.20000076,"S","VS","B","D","P",0,"Primary",0,0,117,1,"A",-0.154688398,-0.207937404,483025,117.1
5588,1,NA,"2011-11-27","W",13,41,"BrM","ABX",1,392,477,"2010-10-31","2010-08-07",NA,NA,2011,2010,2010,331,294,4,4,NA,"N",110.435501538228,3135,1818,2355.4151796,8.981450234,1,3,1.272122103,19,"C","MB","G","P","P",475,"Primary",0,0,117,2,"A",0.014314449,-0.131503823,1125721,117.1
5588,1,NA,"2011-11-27","W",13,41,"BrM","ABX",1,392,477,"2010-10-31","2010-08-07",NA,NA,2011,2010,2010,331,294,4,4,NA,"N",110.435501538228,3135,1818,2355.4151796,8.981450234,1,8,1.272122103,17.39999962,"S","SAK","B","D","P",0,"Primary",0,0,7,1,"A",-0.205019847,-0.224542992,343396,7.1
5590,1,NA,"2011-11-27","W",2,481,"BrM","CH",1,272,272,"2011-02-28","2011-02-28",NA,NA,2011,2011,2011,331,294,8,6,NA,"N",130.552671362941,2994,3072,2355.4151796,8.981450234,1,78,0.665712096,17.5,"P","HE","G","P","P",155,"Primary",0,0,58,3,"A",-0.068339949,-0.172866101,777924,58.1
5590,1,NA,"2011-11-27","W",2,481,"BrM","CH",1,272,272,"2011-02-28","2011-02-28",NA,NA,2011,2011,2011,331,294,8,6,NA,"N",130.552671362941,2994,3072,2355.4151796,8.981450234,1,52,0.895713089,17,"P","HE","B","D","P",164,"Primary",0,0,54,2,"A",-0.139912193,-0.202525773,528529,54.2
5590,1,NA,"2011-11-27","W",2,481,"BrM","CH",1,272,272,"2011-02-28","2011-02-28",NA,NA,2011,2011,2011,331,294,8,6,NA,"N",130.552671362941,2994,3072,2355.4151796,8.981450234,1,9,0.941713288,16.70000076,"C","DLG","B","D","P",0,"Primary",0,0,44,1,"A",-0.243345629,-0.2352924,253009,44.1
5595,1,NA,"2012-04-16","W",477,26,"BrM","H",1,411.958333333333,411.958333333333,"2011-03-01","2011-03-01",NA,NA,2012,2011,2011,275,261,4,3,1,"Y",150.013332740793,2105,2180,697.770563724,3.969747677,1,13,-0.01483463,14.80000019,"S","SAK","B","D","P",115,"Primary",0,0,6,2,"A",-0.261354129,-0.239777475,215296,6.1
5595,1,NA,"2012-04-16","W",477,26,"BrM","H",1,411.958333333333,411.958333333333,"2011-03-01","2011-03-01",NA,NA,2012,2011,2011,275,261,4,3,1,"Y",150.013332740793,2105,2180,697.770563724,3.969747677,1,28,-0.106835027,16,"P","LMG","G","P","P",422,"Primary",0,0,63,3,"A",-0.066492923,-0.172025053,784996,63.1
5595,1,NA,"2012-04-16","W",477,26,"BrM","H",1,411.958333333333,411.958333333333,"2011-03-01","2011-03-01",NA,NA,2012,2011,2011,275,261,4,3,1,"Y",150.013332740793,2105,2180,697.770563724,3.969747677,1,12,-0.290835822,15,"S","DJW","B","D","P",0,"Non-primary",0,0,43,1,"SA",-0.314456116,-0.250896508,121801,43.2
5596,0,1,NA,NA,125,NA,NA,NA,NA,NA,NA,"2010-11-07","2010-11-07",1,1,NA,2010,2010,247,242,4,4,1,"Y",NA,NA,NA,900.722937165,4.199879045,0,10,-0.235119427,15,"C","HE","B","D","P",0,"Non-primary",0,0,51,1,"SA",-0.258121834,-0.238999101,221841,51.2
5597,1,NA,"2011-11-27","W",173,79,"BrF","AB",1,386,462,"2010-11-06","2010-08-22",NA,NA,2011,2010,2010,331,294,4,3,NA,"N",203.960780543711,2430,1577,2355.4151796,8.981450234,0,2,0.190939397,16,"C","LMG","G","P","P",0,"Primary",0,0,86,1,"A",-0.002770538,-0.140678408,1048576,86.1
5600,0,1,NA,NA,138,NA,NA,NA,NA,NA,NA,"2011-03-08","2011-03-08",1,1,NA,2011,2011,263,235,3,3,1,"Y",NA,NA,NA,2523.364966302,11.27021182,0,2,-0.089498001,15,"C","HE","B","D","P",0,"Non-primary",0,0,39,1,"A",-0.15053259,-0.206440001,495616,39.2
5604,1,NA,"2011-02-01","W",14,13,"ABX","CH",2,91,91,"2010-11-02","2010-11-02",NA,NA,2011,2010,2010,334,290,5,3,NA,"N",76.8374908491942,1629,3134,1193.788676396,3.736057315,0,109,-0.187606638,15.5,"C","HE","B","P","P",378,"Non-primary",0,0,34,3,"A",0.143606244,-0.051518622,1798281,34.1
5604,1,NA,"2011-02-01","W",14,13,"ABX","CH",2,91,91,"2010-11-02","2010-11-02",NA,NA,2011,2010,2010,334,290,5,3,NA,"N",76.8374908491942,1629,3134,1193.788676396,3.736057315,0,51,-0.509608029,14,"S","HE","G","P","P",486,"Non-primary",0,0,21,2,"A",-0.03093768,-0.155093131,927369,21.1
5604,1,NA,"2011-02-01","W",14,13,"ABX","CH",2,91,91,"2010-11-02","2010-11-02",NA,NA,2011,2010,2010,334,290,5,3,NA,"N",76.8374908491942,1629,3134,1193.788676396,3.736057315,0,20,-0.417607632,15,"S","HE","B","D","P",0,"Non-primary",0,0,52,1,"SA",-0.255351296,-0.238322648,227529,52.2
5605,1,NA,"2011-05-17","S",135,139,"BrM","CH",1,189.958333333333,189.958333333333,"2010-11-08","2010-11-08",NA,NA,2011,2010,2010,334,290,3,2,NA,"N",64.621977685614,1922,1285,1193.788676396,3.736057315,1,6,-0.053375454,15.69999981,"C","DLG","B","D","P",0,"Primary",0,0,20,1,"A",-0.202711065,-0.223843109,349281,20.1
5606,1,NA,"2011-07-15","S",154,100,"ABX","CH",2,248.958333333333,248.958333333333,"2010-11-08","2010-11-08",NA,NA,2011,2010,2010,331,294,8,7,NA,"N",44.7213595499958,1318,1815,2355.4151796,8.981450234,1,35,0.282617621,16.5,"S","HE","B","D","P",0,"Primary",0,0,33,1,"A",-0.266895206,-0.241084715,204304,33.2
5607,1,NA,"2011-02-01","W",109,26,"ABX","CH",2,90,180,"2010-11-03","2010-08-05",NA,NA,2011,2010,2010,334,290,3,2,NA,"N",83.6002392341075,1997,2152,1193.788676396,3.736057315,0,15,-0.162308714,15,"P","HE","G","P","P",0,"Non-primary",0,0,63,1,"A",-0.012005667,-0.145502066,1008016,63.1
5608,1,NA,"2011-02-01","W",77,95,"BrF","CH",1,90,170,"2010-11-03","2010-08-15",NA,NA,2011,2010,2010,334,290,3,2,NA,"N",267.686383665662,1875,2933,1193.788676396,3.736057315,0,31,-0.022090015,15.5,"C","HE","B","D","P",0,"Primary",0,0,36,1,"A",-0.094198308,-0.184241182,682276,36.2
5612,1,NA,"2011-02-01","W",61,479,"BrM","CH",1,84,187,"2010-11-09","2010-07-29",NA,NA,2011,2010,2010,334,290,3,2,NA,"N",58.309518948453,1654,1543,1193.788676396,3.736057315,1,8,-0.257199235,15.30000019,"C","DLG","B","D","P",0,"Primary",0,0,8,1,"A",-0.208713898,-0.225650435,334084,8.1
5612,1,NA,"2011-02-01","W",61,479,"BrM","CH",1,84,187,"2010-11-09","2010-07-29",NA,NA,2011,2010,2010,334,290,3,2,NA,"N",58.309518948453,1654,1543,1193.788676396,3.736057315,1,73,-0.303199434,15.10000038,"S","MB","G","P","P",26,"Primary",0,0,99,3,"A",0.001847026,-0.1382309,1069156,99.1
5612,1,NA,"2011-02-01","W",61,479,"BrM","CH",1,84,187,"2010-11-09","2010-07-29",NA,NA,2011,2010,2010,334,290,3,2,NA,"N",58.309518948453,1654,1543,1193.788676396,3.736057315,1,46,-0.119198639,15,"C","MB","G","P","P",430,"Primary",0,0,73,2,"A",-0.010158641,-0.144544946,1016064,73.1
5613,1,NA,"2011-02-01","W",101,58,"BrF","CH",1,214,169,"2010-07-02","2010-08-16",NA,NA,2011,2010,2010,334,290,4,3,NA,"N",456.027411456811,2455,1878,1193.788676396,3.736057315,0,6,0.069588209,16,"S","HE","G","P","P",407,"Primary",0,0,54,1,"A",0.041096321,-0.116466758,1252161,54.1
5618,1,NA,"2012-11-26","W",98,1,"BrF","ABX",1,599,599,"2011-04-07","2011-04-07",NA,NA,2012,2011,2011,319,301,3,3,1,"Y",515.460958754395,3945,1602,697.770563724,3.969747677,0,34,-0.141987929,13.5,"S","HE","G","P","P",0,"Primary",0,0,50,1,"A",-0.089580744,-0.182264624,698896,50.1
5618,1,NA,"2012-11-26","W",98,1,"BrF","ABX",1,599,599,"2011-04-07","2011-04-07",NA,NA,2012,2011,2011,319,301,3,3,1,"Y",515.460958754395,3945,1602,697.770563724,3.969747677,0,96,-0.371988922,16.5,"S","MB","G","P","P",27,"Primary",0,0,77,2,"A",-0.077113321,-0.176809109,744769,77.1
5621,1,NA,"2011-02-01","W",515,13,"BrF","CH",1,91,180,"2010-11-02","2010-08-05",NA,NA,2011,2010,2010,334,290,3,2,NA,"N",213.859767137253,1612,3134,1193.788676396,3.736057315,0,0,-0.065124567,15.69999981,"S","MB","G","P","P",570,"Primary",0,0,106,2,"A",0.008311615,-0.134764431,1098304,106.1
5621,1,NA,"2011-02-01","W",515,13,"BrF","CH",1,91,180,"2010-11-02","2010-08-05",NA,NA,2011,2010,2010,334,290,3,2,NA,"N",213.859767137253,1612,3134,1193.788676396,3.736057315,0,48,-0.34112576,14.5,"S","HE","B","D","P",0,"Primary",0,0,53,1,"A",-0.254889539,-0.238209073,228484,53.2
5624,1,NA,"2012-02-14","W",481,11,"BrM","OFL",1,299,299,"2011-04-21","2011-04-21",NA,NA,2012,2011,2011,275,261,3,2,1,"Y",76.6550715869472,3072,2628,697.770563724,3.969747677,1,26,-0.423878602,14.5,"S","HE","B","D","P",0,"Primary",0,0,53,1,"SA",-0.333388129,-0.254100031,94864,53.2
5625,1,NA,"2011-11-27","W",165,112,"BrF","ABX",1,380,380,"2010-11-12","2010-11-12",NA,NA,2011,2010,2010,331,294,4,4,NA,"N",438.292140016223,3060,1663,2355.4151796,8.981450234,0,36,0.027019814,16,"P","HE","B","D","P",24,"Primary",0,0,52,4,"A",-0.090966013,-0.182860088,693889,52.2
5625,1,NA,"2011-11-27","W",165,112,"BrF","ABX",1,380,380,"2010-11-12","2010-11-12",NA,NA,2011,2010,2010,331,294,4,4,NA,"N",438.292140016223,3060,1663,2355.4151796,8.981450234,0,1,-0.064980584,14.5,"S","DJW","B","D","P",0,"Primary",0,0,43,1,"A",-0.264124668,-0.240435377,209764,43.2
5625,1,NA,"2011-11-27","W",165,112,"BrF","ABX",1,380,380,"2010-11-12","2010-11-12",NA,NA,2011,2010,2010,331,294,4,4,NA,"N",438.292140016223,3060,1663,2355.4151796,8.981450234,0,118,0.073020012,17,"S","HE","G","P","P",123,"Primary",0,0,24,5,"A",-0.034169974,-0.156690671,913936,24.1
5625,1,NA,"2011-11-27","W",165,112,"BrF","ABX",1,380,380,"2010-11-12","2010-11-12",NA,NA,2011,2010,2010,331,294,4,4,NA,"N",438.292140016223,3060,1663,2355.4151796,8.981450234,0,6,-0.156980981,14.69999981,"P","DLG","B","D","P",144,"Primary",0,0,35,2,"A",-0.197631744,-0.222282437,362404,35.1
5625,1,NA,"2011-11-27","W",165,112,"BrF","ABX",1,380,380,"2010-11-12","2010-11-12",NA,NA,2011,2010,2010,331,294,4,4,NA,"N",438.292140016223,3060,1663,2355.4151796,8.981450234,0,3,-0.018980385,15.30000019,"C","HE","B","D","P",207,"Primary",0,0,28,3,"A",-0.102048167,-0.187546744,654481,28.2
5626,1,NA,"2011-02-01","W",90,77,"BrM","CH",1,71,170,"2010-11-22","2010-08-15",NA,NA,2011,2010,2010,334,290,4,3,NA,"N",224.742074387508,2105,1875,1193.788676396,3.736057315,1,2,1.309958635,17.89999962,"S","HE","B","P","P",276,"Primary",0,0,26,2,"A",0.130677065,-0.060356287,1723969,26.1
5626,1,NA,"2011-02-01","W",90,77,"BrM","CH",1,71,170,"2010-11-22","2010-08-15",NA,NA,2011,2010,2010,334,290,4,3,NA,"N",224.742074387508,2105,1875,1193.788676396,3.736057315,1,0,1.12595784,18.39999962,"C","MB","G","P","P",0,"Primary",0,0,115,1,"A",0.003232295,-0.13749201,1075369,115.1
5634,1,NA,"2011-11-27","W",59,165,"BrF","ABX",1,348,488,"2010-12-14","2010-07-27",NA,NA,2011,2010,2010,331,294,5,5,NA,"N",62.8012738724303,3036,3060,2355.4151796,8.981450234,0,22,-0.572045889,15.30000019,"P","HE","B","P","P",510,"Primary",0,0,40,2,"A",0.126983013,-0.062847084,1703025,40.1
5634,1,NA,"2011-11-27","W",59,165,"BrF","ABX",1,348,488,"2010-12-14","2010-07-27",NA,NA,2011,2010,2010,331,294,5,5,NA,"N",62.8012738724303,3036,3060,2355.4151796,8.981450234,0,17,-0.52604569,13.5,"P","HE","B","D","P",0,"Primary",0,0,46,1,"A",-0.108512757,-0.190217357,632025,46.2
5638,1,NA,"2011-11-27","W",140,544,"BrM","OFL",1,195,195,"2011-05-16","2011-05-16",NA,NA,2011,2011,2011,331,294,4,3,NA,"N",29.732137494637,2226,1469,2355.4151796,8.981450234,1,68,1.094753175,16.60000038,"P","HE","B","P","P",214,"Primary",0,0,40,2,"A",-0.013390936,-0.146217409,1002001,40.2
5638,1,NA,"2011-11-27","W",140,544,"BrM","OFL",1,195,195,"2011-05-16","2011-05-16",NA,NA,2011,2011,2011,331,294,4,3,NA,"N",29.732137494637,2226,1469,2355.4151796,8.981450234,1,15,1.186753573,19.5,"C","HE","G","P","P",0,"Primary",0,0,40,1,"A",-0.112206808,-0.191722491,619369,40.1
5639,1,NA,"2011-11-27","W",118,123,"BrM","CH",1,194,194,"2011-05-17","2011-05-17",NA,NA,2011,2011,2011,331,294,4,3,NA,"N",133.150291024842,2143,1980,2355.4151796,8.981450234,1,2,0.718104638,17.5,"C","HE","G","P","P",338,"Primary",0,0,82,2,"A",-0.093274795,-0.183847773,685584,82.1
5639,1,NA,"2011-11-27","W",118,123,"BrM","CH",1,194,194,"2011-05-17","2011-05-17",NA,NA,2011,2011,2011,331,294,4,3,NA,"N",133.150291024842,2143,1980,2355.4151796,8.981450234,1,7,0.580104042,16.5,"S","DLG","B","D","P",0,"Primary",0,0,43,1,"A",-0.279824386,-0.244001744,179776,43.1
5641,1,NA,"2013-02-07","W",168,55,"BrF","ABX",1,678,607,"2011-04-01","2011-06-11",NA,NA,2013,2011,2011,319,301,7,6,1,"Y",297.195222034272,2361,1935,697.770563724,3.969747677,0,8,-0.056195002,14.5,"P","SH","B","D","P",0,"Non-primary",0,0,29,1,"A",-0.166232308,-0.211995771,448900,29.2
5641,1,NA,"2013-02-07","W",168,55,"BrF","ABX",1,678,607,"2011-04-01","2011-06-11",NA,NA,2013,2011,2011,319,301,7,6,1,"Y",297.195222034272,2361,1935,697.770563724,3.969747677,0,6,-0.056195002,16,"S","LMG","G","P","P",152,"Primary",0,0,30,2,"A",-0.096045334,-0.185025145,675684,30.1
5642,1,NA,"2011-05-17","S",26,16,"BrF","CH",1,164.958333333333,278.958333333333,"2010-12-03","2010-08-11",NA,NA,2011,2010,2010,334,290,4,3,NA,"N",187.085541932026,2180,2842,1193.788676396,3.736057315,0,16,-0.094900728,15.5,"C","HE","G","P","P",324,"Primary",0,0,61,1,"A",-0.026781872,-0.153022026,944784,61.1
5643,1,NA,"2012-07-01","S",128,127,"BrM","ABX",1,575.958333333333,681.958333333333,"2010-12-03","2010-08-19",NA,NA,2012,2010,2010,319,301,4,3,1,"Y",41,1420,1983,697.770563724,3.969747677,1,4,0.534934252,16.29999924,"S","SAK","B","D","P",0,"Primary",0,0,13,1,"A",-0.21748727,-0.228219604,312481,13.1
5643,1,NA,"2012-07-01","S",128,127,"BrM","ABX",1,575.958333333333,681.958333333333,"2010-12-03","2010-08-19",NA,NA,2012,2010,2010,319,301,4,3,1,"Y",41,1420,1983,697.770563724,3.969747677,1,158,0.534934252,17.20000076,"P","HE","B","P","P",176,"Primary",0,0,37,3,"A",0.060951846,-0.104802091,1350244,37.2
5643,1,NA,"2012-07-01","S",128,127,"BrM","ABX",1,575.958333333333,681.958333333333,"2010-12-03","2010-08-19",NA,NA,2012,2010,2010,319,301,4,3,1,"Y",41,1420,1983,697.770563724,3.969747677,1,87,0.718935047,16.5,"C","MB","G","P","P",331,"Primary",0,0,75,2,"A",-0.020317282,-0.149762013,972196,75.1
5648,1,NA,"2012-08-09","S",128,99,"ABX","CH",2,402.958333333333,402.958333333333,"2011-07-03","2011-07-03",NA,NA,2012,2011,2011,331,294,5,4,NA,"N",387.330608137286,2697,1600,2355.4151796,8.981450234,0,2,-0.022090015,15.5,"S","HE","G","P","P",0,"Non-primary",0,0,78,1,"A",-0.116824372,-0.193582501,603729,78.1
5650,1,NA,"2013-07-11","S",160,137,"BrM","ABX",1,690.958333333333,690.958333333333,"2011-08-20","2011-08-20",NA,NA,2013,2011,2011,304,288,2,2,NA,"N",100,1356,2188,1136.736848003,3.127143292,1,22,0.428239047,16.5,"T","HE","G","P","P",0,"Primary",0,0,44,1,"A",-0.154688398,-0.207937404,483025,44.1
5652,1,NA,"2013-08-08","S",157,116,"BrF","ABX",1,948.958333333333,948.958333333333,"2011-01-02","2011-01-02",NA,NA,2013,2011,2011,319,301,4,4,1,"Y",220.12723593413,2126,2004,697.770563724,3.969747677,0,45,-0.856104719,13.30000019,"S","HE","B","P","P",754,"Non-primary",0,0,55,2,"A",0.055410769,-0.108101587,1322500,55.2
5652,1,NA,"2013-08-08","S",157,116,"BrF","ABX",1,948.958333333333,948.958333333333,"2011-01-02","2011-01-02",NA,NA,2013,2011,2011,319,301,4,4,1,"Y",220.12723593413,2126,2004,697.770563724,3.969747677,0,9,-0.902104917,14,"C","HE","B","D","P",0,"Non-primary",0,0,32,1,"SA",-0.292753565,-0.246732297,156816,32.2
5653,1,NA,"2012-05-28","S",40,101,"BrF","CH",1,287.958333333333,287.958333333333,"2011-08-14","2011-08-14",NA,NA,2012,2011,2011,331,294,5,4,NA,"N",431.885401466639,1206,2541,2355.4151796,8.981450234,0,13,-0.235119427,15,"C","HE","G","P","P",0,"Primary",0,0,38,1,"A",-0.154688398,-0.207937404,483025,38.1
5678,1,NA,"2011-11-27","W",77,116,"BrF","ABX",1,315,469,"2011-01-16","2010-08-15",NA,NA,2011,2011,2010,331,294,5,5,NA,"N",265.06791582536,1555,2004,2355.4151796,8.981450234,0,44,0.398566082,17,"C","SH","B","D","P",0,"Primary",0,0,36,1,"A",-0.128368283,-0.198128466,565504,36.2
5682,1,NA,"2011-11-27","W",15,14,"BrM","CH",1,131,131,"2011-07-19","2011-07-19",NA,NA,2011,2011,2011,331,294,4,3,NA,"N",33,2064,938,2355.4151796,8.981450234,1,0,0.017822786,15.39999962,"S","SAK","B","D","P",0,"Primary",0,0,15,1,"SA",-0.321844219,-0.252194234,110889,15.1
5683,1,NA,"2011-02-01","W",174,478,"BrF","CH",1,136,136,"2010-09-18","2010-09-18",NA,NA,2011,2010,2010,334,290,3,3,NA,"N",302.218464028921,3799,1891,1193.788676396,3.736057315,0,81,-0.743770546,13.69999981,"P","MB","B","P","P",268,"Primary",0,0,19,3,"A",0.157458936,-0.041842762,1879641,19.1
5683,1,NA,"2011-02-01","W",174,478,"BrF","CH",1,136,136,"2010-09-18","2010-09-18",NA,NA,2011,2010,2010,334,290,3,3,NA,"N",302.218464028921,3799,1891,1193.788676396,3.736057315,0,25,-0.329768758,15.30000019,"C","MB","G","P","P",67,"Primary",0,0,116,2,"A",0.033708218,-0.120694832,1216609,116.1
5683,1,NA,"2011-02-01","W",174,478,"BrF","CH",1,136,136,"2010-09-18","2010-09-18",NA,NA,2011,2010,2010,334,290,3,3,NA,"N",302.218464028921,3799,1891,1193.788676396,3.736057315,0,5,-0.60576995,14.5,"S","HE","G","P","P",0,"Primary",0,0,49,1,"A",0.002770538,-0.137738545,1073296,49.1
5686,0,1,NA,NA,159,NA,NA,NA,NA,NA,NA,"2011-07-24","2011-07-24",1,1,NA,2011,2011,275,261,5,5,NA,"N",NA,NA,NA,697.770563724,3.969747677,0,4,-0.744228801,13.60000038,"S","DLG","B","D","P",0,"Primary",0,0,16,1,"SA",-0.323691245,-0.252509151,108241,16.1
5748,0,1,NA,NA,50,NA,NA,NA,NA,NA,NA,"2011-08-02","2011-07-30",1,1,NA,2011,2011,391,291,4,3,NA,"N",NA,NA,NA,900.722937165,4.199879045,0,3,0.072969544,16.5,"C","MB","G","P","P",345,"Non-primary",0,0,82,2,"A",-0.128830039,-0.198307213,564001,82.1
5748,0,1,NA,NA,50,NA,NA,NA,NA,NA,NA,"2011-08-02","2011-07-30",1,1,NA,2011,2011,391,291,4,3,NA,"N",NA,NA,NA,900.722937165,4.199879045,0,2,0.026969346,15.5,"S","MB","G","D","P",545,"Primary",0,0,48,3,"A",0.122827206,-0.065631034,1679616,48.2
5748,0,1,NA,NA,50,NA,NA,NA,NA,NA,NA,"2011-08-02","2011-07-30",1,1,NA,2011,2011,391,291,4,3,NA,"N",NA,NA,NA,900.722937165,4.199879045,0,0,-0.203031648,14.30000019,"S","DLG","B","D","P",0,"Non-primary",0,0,32,1,"SA",-0.32045895,-0.251955548,112896,32.1
5749,1,NA,"2012-02-03","W",11,33,"BrF","CH",1,186,186,"2011-08-01","2011-08-01",NA,NA,2012,2011,2011,275,261,3,2,NA,"N",53.1507290636732,2628,2228,697.770563724,3.969747677,0,6,0.388893966,17,"S","LMG","G","P","P",0,"Primary",0,0,61,1,"A",-0.138065167,-0.201832194,534361,61.1
5749,1,NA,"2012-02-03","W",11,33,"BrF","CH",1,186,186,"2011-08-01","2011-08-01",NA,NA,2012,2011,2011,275,261,3,2,NA,"N",53.1507290636732,2628,2228,697.770563724,3.969747677,0,16,0.526894562,15.89999962,"S","MB","G","D","P",567,"Primary",0,0,49,2,"A",0.123750718,-0.065014043,1684804,49.2
5750,1,NA,"2013-04-23","W",9,30,"BrF","ABX",1,630.958333333333,607.958333333333,"2011-08-01","2011-08-24",NA,NA,2013,2011,2011,267,265,6,6,NA,"N",176.920886274063,2983,1359,1136.736848003,3.127143292,0,5,-0.272001667,15,"P","HE","G","P","P",322,"Primary",0,0,57,2,"A",-0.139912193,-0.202525773,528529,57.1
5750,1,NA,"2013-04-23","W",9,30,"BrF","ABX",1,630.958333333333,607.958333333333,"2011-08-01","2011-08-24",NA,NA,2013,2011,2011,267,265,6,6,NA,"N",176.920886274063,2983,1359,1136.736848003,3.127143292,0,0,0.003999525,15.5,"P","SAK","B","D","P",0,"Non-primary",0,0,100,1,"SA",-0.288597757,-0.245874955,164025,100.1
5765,1,NA,"2011-11-27","W",69,48,"ABX","CH",2,29,79,"2011-10-29","2011-09-09",NA,NA,2011,2011,2011,331,294,4,2,NA,"N",34.4093010681705,515,1544,2355.4151796,8.981450234,1,1,-0.495182527,14.10000038,"S","DJW","B","D","P",17,"Primary",0,0,43,2,"SA",-0.356014194,-0.257404165,67081,43.1
5765,1,NA,"2011-11-27","W",69,48,"ABX","CH",2,29,79,"2011-10-29","2011-09-09",NA,NA,2011,2011,2011,331,294,4,2,NA,"N",34.4093010681705,515,1544,2355.4151796,8.981450234,1,3,-0.495182527,14.89999962,"C","DLG","B","D","P",0,"Primary",0,0,26,1,"SA",-0.363864053,-0.258417062,58564,26.1
5766,1,NA,"2012-08-04","S",68,34,"BrF","ABX",1,308.958333333333,346.958333333333,"2011-09-30","2011-08-23",NA,NA,2012,2011,2011,319,301,5,5,NA,"N",203.577994881569,1834,2163,697.770563724,3.969747677,0,4,0.074990936,15.5,"P","SH","B","D","P",0,"Non-primary",0,0,44,1,"A",-0.243345629,-0.2352924,253009,44.2
5768,0,0,NA,NA,71,NA,NA,NA,NA,NA,NA,"2011-10-30","2011-08-20",0,0,NA,2011,2011,319,301,4,4,NA,"N",NA,NA,NA,697.770563724,3.969747677,1,9,-0.095646008,15.39999962,"C","VS","B","D","P",66,"Non-primary",0,0,109,2,"SA",-0.326000027,-0.252897446,104976,109.1
