"BirdID","TerritoryID","Status","FieldPeriodID","PeriodStart","PeriodEnd"
4860,480,"BrM",116,"04/06/2012","30/09/2012"
4860,480,"BrM",112,"22/01/2012","28/02/2012"
4860,480,"BrM",118,"22/01/2013","27/02/2013"
4860,480,"BrM",122,"18/06/2013","30/09/2013"
4860,480,"BrM",103,"12/02/2010","19/03/2010"
4860,480,"BrM",124,"19/01/2014","04/03/2014"
4860,480,"BrM",125,"16/06/2014","04/10/2014"
4860,480,"BrM",139,"16/01/2015","05/03/2015"
4860,480,"BrM",142,"22/06/2015","29/09/2015"
4860,480,"BrM",144,"02/02/2016","09/03/2016"
4860,480,"BrM",159,"23/06/2016","19/09/2016"
4860,480,"BrM",161,"07/02/2017","03/03/2017"
4860,480,"BrM",164,"21/06/2017","20/09/2017"
4860,480,"BrM",166,"30/01/2018","14/03/2018"
4860,480,"BrM",167,"19/06/2018","22/09/2018"
4860,480,"BrM",171,"21/01/2019","09/03/2019"
4860,480,"BrM",173,"10/06/2019","23/09/2019"
4860,480,"BrM",174,"05/02/2020","16/03/2020"
4861,75,"FL",75,"12/06/2006","02/09/2006"
4861,75,"AB",77,"06/01/2007","29/01/2007"
4861,75,"H",82,"14/06/2007","16/09/2007"
4861,75,"ABX",85,"08/01/2008","21/02/2008"
4861,159,"BrF",90,"30/12/2008","03/03/2009"
4861,159,"BrF",92,"08/06/2009","18/09/2009"
4861,159,"BrF",104,"30/06/2010","10/09/2010"
4861,159,"BrF",105,"25/06/2011","02/10/2011"
4861,159,"BrF",103,"12/02/2010","19/03/2010"
4861,159,"BrF",116,"04/06/2012","30/09/2012"
4861,159,"BrF",112,"22/01/2012","28/02/2012"
4861,159,"BrF",118,"22/01/2013","27/02/2013"
4861,159,"BrF",122,"18/06/2013","30/09/2013"
4861,159,"BrF",124,"19/01/2014","04/03/2014"
4861,159,"BrF",125,"16/06/2014","04/10/2014"
4861,159,"BrF",139,"16/01/2015","05/03/2015"
4861,159,"BrF",142,"22/06/2015","29/09/2015"
4861,159,"BrF",144,"02/02/2016","09/03/2016"
4861,159,"BrF",159,"23/06/2016","19/09/2016"
4861,159,"BrF",161,"07/02/2017","03/03/2017"
4861,159,"BrF",164,"21/06/2017","20/09/2017"
4861,159,"BrF",166,"30/01/2018","14/03/2018"
4861,159,"BrF",167,"19/06/2018","22/09/2018"
4861,159,"BrF",171,"21/01/2019","09/03/2019"
4861,159,"BrF",173,"10/06/2019","23/09/2019"
4883,-3,"FLOAT",82,"14/06/2007","16/09/2007"
4883,93,"FL",75,"12/06/2006","02/09/2006"
4883,93,"ABX",77,"06/01/2007","29/01/2007"
4883,177,"BrF",90,"30/12/2008","03/03/2009"
4883,177,"BrF",87,"10/07/2008","07/09/2008"
4883,177,"BrF",92,"08/06/2009","18/09/2009"
4883,177,"BrF",104,"30/06/2010","10/09/2010"
4883,177,"BrF",105,"25/06/2011","02/10/2011"
4883,177,"BrF",103,"12/02/2010","19/03/2010"
4883,177,"BrF",116,"04/06/2012","30/09/2012"
4883,177,"BrF",112,"22/01/2012","28/02/2012"
4883,177,"BrF",118,"22/01/2013","27/02/2013"
4883,177,"BrF",122,"18/06/2013","30/09/2013"
4885,20,"FL",75,"12/06/2006","02/09/2006"
4885,20,"ABX",77,"06/01/2007","29/01/2007"
4885,155,"BrF",90,"30/12/2008","03/03/2009"
4885,155,"BrF",85,"08/01/2008","21/02/2008"
4885,155,"BrF",87,"10/07/2008","07/09/2008"
4885,155,"BrF",92,"08/06/2009","18/09/2009"
4885,155,"BrF",104,"30/06/2010","10/09/2010"
4885,155,"BrF",105,"25/06/2011","02/10/2011"
4885,155,"BrF",103,"12/02/2010","19/03/2010"
4885,155,"BrF",116,"04/06/2012","30/09/2012"
4885,155,"BrF",112,"22/01/2012","28/02/2012"
4885,155,"BrF",118,"22/01/2013","27/02/2013"
4885,155,"BrF",122,"18/06/2013","30/09/2013"
4885,155,"BrF",124,"19/01/2014","04/03/2014"
4885,155,"BrF",125,"16/06/2014","04/10/2014"
4885,155,"BrF",139,"16/01/2015","05/03/2015"
4885,155,"BrF",142,"22/06/2015","29/09/2015"
4885,155,"BrF",144,"02/02/2016","09/03/2016"
4885,155,"BrF",159,"23/06/2016","19/09/2016"
4885,155,"BrF",161,"07/02/2017","03/03/2017"
4885,155,"BrF",164,"21/06/2017","20/09/2017"
4885,155,"BrF",166,"30/01/2018","14/03/2018"
4885,155,"BrF",167,"19/06/2018","22/09/2018"
4885,155,"BrF",171,"21/01/2019","09/03/2019"
4885,155,"BrF",173,"10/06/2019","23/09/2019"
4887,75,"BrM",92,"08/06/2009","18/09/2009"
4887,75,"BrM",104,"30/06/2010","10/09/2010"
4887,75,"BrM",103,"12/02/2010","19/03/2010"
4887,112,"FL",75,"12/06/2006","02/09/2006"
4887,112,"ABX",77,"06/01/2007","29/01/2007"
4887,112,"ABX",90,"30/12/2008","03/03/2009"
4887,112,"ABX",82,"14/06/2007","16/09/2007"
4887,112,"ABX",85,"08/01/2008","21/02/2008"
4887,112,"H",87,"10/07/2008","07/09/2008"
4890,24,"FL",75,"12/06/2006","02/09/2006"
4890,24,"ABX",77,"06/01/2007","29/01/2007"
4890,24,"ABX",90,"30/12/2008","03/03/2009"
4890,24,"ABX",82,"14/06/2007","16/09/2007"
4890,24,"ABX",85,"08/01/2008","21/02/2008"
4890,24,"ABX",87,"10/07/2008","07/09/2008"
4890,39,"BrM",90,"30/12/2008","03/03/2009"
4890,39,"BrM",92,"08/06/2009","18/09/2009"
4890,39,"BrM",104,"30/06/2010","10/09/2010"
4890,39,"BrM",105,"25/06/2011","02/10/2011"
4890,39,"BrM",103,"12/02/2010","19/03/2010"
4890,39,"BrM",116,"04/06/2012","30/09/2012"
4890,39,"BrM",118,"22/01/2013","27/02/2013"
4890,39,"BrM",112,"22/01/2012","28/02/2012"
4890,39,"BrM",122,"18/06/2013","30/09/2013"
4890,39,"BrM",124,"19/01/2014","04/03/2014"
4890,39,"BrM",125,"16/06/2014","04/10/2014"
4890,39,"BrM",139,"16/01/2015","05/03/2015"
4892,72,"FL",75,"12/06/2006","02/09/2006"
4892,72,"ABX",77,"06/01/2007","29/01/2007"
4892,72,"ABX",82,"14/06/2007","16/09/2007"
4892,173,"BrM",90,"30/12/2008","03/03/2009"
4892,173,"BrM",85,"08/01/2008","21/02/2008"
4892,173,"BrM",87,"10/07/2008","07/09/2008"
4892,173,"BrM",92,"08/06/2009","18/09/2009"
4892,173,"BrM",104,"30/06/2010","10/09/2010"
4892,173,"BrM",105,"25/06/2011","02/10/2011"
4892,173,"BrM",103,"12/02/2010","19/03/2010"
4892,173,"BrM",116,"04/06/2012","30/09/2012"
4892,173,"BrM",112,"22/01/2012","28/02/2012"
4892,173,"BrM",118,"22/01/2013","27/02/2013"
4892,173,"BrM",122,"18/06/2013","30/09/2013"
4896,48,"BrF",90,"30/12/2008","03/03/2009"
4896,48,"BrF",85,"08/01/2008","21/02/2008"
4896,48,"BrF",87,"10/07/2008","07/09/2008"
4896,48,"BrF",92,"08/06/2009","18/09/2009"
4896,48,"BrF",104,"30/06/2010","10/09/2010"
4896,48,"BrF",105,"25/06/2011","02/10/2011"
4896,48,"BrF",103,"12/02/2010","19/03/2010"
4896,48,"BrF",116,"04/06/2012","30/09/2012"
4896,48,"BrF",112,"22/01/2012","28/02/2012"
4896,48,"BrF",118,"22/01/2013","27/02/2013"
4896,48,"BrF",122,"18/06/2013","30/09/2013"
4896,48,"BrF",124,"19/01/2014","04/03/2014"
4896,48,"BrF",125,"16/06/2014","04/10/2014"
4896,48,"BrF",139,"16/01/2015","05/03/2015"
4896,48,"BrF",142,"22/06/2015","29/09/2015"
4896,71,"ABX",82,"14/06/2007","16/09/2007"
4896,88,"FL",75,"12/06/2006","02/09/2006"
4896,88,"ABX",77,"06/01/2007","29/01/2007"
4904,43,"FL",75,"12/06/2006","02/09/2006"
4904,43,"ABX",77,"06/01/2007","29/01/2007"
4904,43,"ABX",82,"14/06/2007","16/09/2007"
4904,43,"ABX",85,"08/01/2008","21/02/2008"
4904,43,"AB",87,"10/07/2008","07/09/2008"
4904,88,"BrF",90,"30/12/2008","03/03/2009"
4904,88,"BrF",92,"08/06/2009","18/09/2009"
4904,88,"BrF",104,"30/06/2010","10/09/2010"
4904,88,"BrF",105,"25/06/2011","02/10/2011"
4904,88,"BrF",116,"04/06/2012","30/09/2012"
4904,88,"BrF",112,"22/01/2012","28/02/2012"
4904,88,"BrF",118,"22/01/2013","27/02/2013"
4904,88,"BrF",122,"18/06/2013","30/09/2013"
4904,88,"BrF",103,"12/02/2010","19/03/2010"
4904,88,"BrF",124,"19/01/2014","04/03/2014"
4904,88,"BrF",125,"16/06/2014","04/10/2014"
4904,88,"BrF",139,"16/01/2015","05/03/2015"
4933,60,"FL",75,"12/06/2006","02/09/2006"
4933,60,"ABX",77,"06/01/2007","29/01/2007"
4933,60,"ABX",82,"14/06/2007","16/09/2007"
4933,60,"ABX",85,"08/01/2008","21/02/2008"
4933,128,"BrM",90,"30/12/2008","03/03/2009"
4933,128,"BrM",87,"10/07/2008","07/09/2008"
4933,128,"BrM",92,"08/06/2009","18/09/2009"
4933,128,"BrM",104,"30/06/2010","10/09/2010"
4933,128,"BrM",105,"25/06/2011","02/10/2011"
4933,128,"BrM",103,"12/02/2010","19/03/2010"
4933,128,"BrM",116,"04/06/2012","30/09/2012"
4933,128,"BrM",112,"22/01/2012","28/02/2012"
4933,128,"BrM",118,"22/01/2013","27/02/2013"
4933,128,"BrM",122,"18/06/2013","30/09/2013"
4933,128,"BrM",124,"19/01/2014","04/03/2014"
4933,128,"BrM",125,"16/06/2014","04/10/2014"
4933,128,"BrM",139,"16/01/2015","05/03/2015"
4939,4,"ABX",77,"06/01/2007","29/01/2007"
4939,4,"ABX",82,"14/06/2007","16/09/2007"
4939,8,"BrM",90,"30/12/2008","03/03/2009"
4939,8,"BrM",85,"08/01/2008","21/02/2008"
4939,8,"BrM",87,"10/07/2008","07/09/2008"
4939,8,"BrM",92,"08/06/2009","18/09/2009"
4939,8,"BrM",104,"30/06/2010","10/09/2010"
4939,8,"BrM",103,"12/02/2010","19/03/2010"
4941,33,"BrF",90,"30/12/2008","03/03/2009"
4941,33,"BrF",87,"10/07/2008","07/09/2008"
4941,33,"BrF",92,"08/06/2009","18/09/2009"
4941,33,"BrF",104,"30/06/2010","10/09/2010"
4941,33,"BrF",105,"25/06/2011","02/10/2011"
4941,33,"BrF",103,"12/02/2010","19/03/2010"
4941,33,"BrF",116,"04/06/2012","30/09/2012"
4941,33,"BrF",118,"22/01/2013","27/02/2013"
4941,33,"BrF",112,"22/01/2012","28/02/2012"
4941,39,"OFL",77,"06/01/2007","29/01/2007"
4941,39,"ABX",82,"14/06/2007","16/09/2007"
4941,39,"ABX",85,"08/01/2008","21/02/2008"
4947,81,"BrM",90,"30/12/2008","03/03/2009"
4947,81,"BrM",92,"08/06/2009","18/09/2009"
4947,81,"BrM",104,"30/06/2010","10/09/2010"
4947,81,"BrM",105,"25/06/2011","02/10/2011"
4947,81,"BrM",116,"04/06/2012","30/09/2012"
4947,81,"BrM",112,"22/01/2012","28/02/2012"
4947,81,"BrM",118,"22/01/2013","27/02/2013"
4947,81,"BrM",122,"18/06/2013","30/09/2013"
4947,81,"BrM",103,"12/02/2010","19/03/2010"
4947,81,"BrM",124,"19/01/2014","04/03/2014"
4947,81,"BrM",125,"16/06/2014","04/10/2014"
4947,81,"BrM",139,"16/01/2015","05/03/2015"
4947,81,"BrM",142,"22/06/2015","29/09/2015"
4947,81,"BrM",144,"02/02/2016","09/03/2016"
4947,81,"BrM",159,"23/06/2016","19/09/2016"
4947,81,"BrM",161,"07/02/2017","03/03/2017"
4947,81,"BrM",164,"21/06/2017","20/09/2017"
4947,81,"BrM",166,"30/01/2018","14/03/2018"
4947,81,"BrM",167,"19/06/2018","22/09/2018"
4947,110,"OFL",77,"06/01/2007","29/01/2007"
4947,110,"OFL",82,"14/06/2007","16/09/2007"
4947,110,"ABX",85,"08/01/2008","21/02/2008"
4947,110,"ABX",87,"10/07/2008","07/09/2008"
4954,92,"BrM",90,"30/12/2008","03/03/2009"
4954,92,"BrM",85,"08/01/2008","21/02/2008"
4954,92,"BrM",87,"10/07/2008","07/09/2008"
4954,92,"BrM",92,"08/06/2009","18/09/2009"
4954,92,"BrM",104,"30/06/2010","10/09/2010"
4954,92,"BrM",105,"25/06/2011","02/10/2011"
4954,92,"BrM",103,"12/02/2010","19/03/2010"
4954,92,"BrM",116,"04/06/2012","30/09/2012"
4954,92,"BrM",112,"22/01/2012","28/02/2012"
4954,92,"BrM",118,"22/01/2013","27/02/2013"
4954,92,"BrM",122,"18/06/2013","30/09/2013"
4954,92,"BrM",124,"19/01/2014","04/03/2014"
4954,92,"BrM",125,"16/06/2014","04/10/2014"
4954,92,"BrM",139,"16/01/2015","05/03/2015"
4954,92,"BrM",142,"22/06/2015","29/09/2015"
4954,92,"BrM",144,"02/02/2016","09/03/2016"
4954,99,"ABX",77,"06/01/2007","29/01/2007"
4954,99,"ABX",82,"14/06/2007","16/09/2007"
4957,165,"BrM",90,"30/12/2008","03/03/2009"
4957,165,"BrM",92,"08/06/2009","18/09/2009"
4957,165,"BrM",104,"30/06/2010","10/09/2010"
4957,165,"BrM",105,"25/06/2011","02/10/2011"
4957,165,"BrM",103,"12/02/2010","19/03/2010"
4957,165,"BrM",116,"04/06/2012","30/09/2012"
4957,165,"BrM",112,"22/01/2012","28/02/2012"
4957,165,"BrM",118,"22/01/2013","27/02/2013"
4957,165,"BrM",122,"18/06/2013","30/09/2013"
4957,165,"BrM",124,"19/01/2014","04/03/2014"
4957,165,"BrM",125,"16/06/2014","04/10/2014"
4957,165,"BrM",139,"16/01/2015","05/03/2015"
4957,177,"OFL",77,"06/01/2007","29/01/2007"
4957,177,"ABX",82,"14/06/2007","16/09/2007"
4957,177,"ABX",85,"08/01/2008","21/02/2008"
4961,51,"OFL",77,"06/01/2007","29/01/2007"
4961,51,"AB",82,"14/06/2007","16/09/2007"
4961,51,"ABX",85,"08/01/2008","21/02/2008"
4961,481,"BrF",90,"30/12/2008","03/03/2009"
4961,481,"BrF",92,"08/06/2009","18/09/2009"
4961,481,"BrF",104,"30/06/2010","10/09/2010"
4961,481,"BrF",103,"12/02/2010","19/03/2010"
4964,13,"BrF",90,"30/12/2008","03/03/2009"
4964,13,"BrF",85,"08/01/2008","21/02/2008"
4964,13,"BrF",87,"10/07/2008","07/09/2008"
4964,13,"BrF",92,"08/06/2009","18/09/2009"
4964,13,"BrF",104,"30/06/2010","10/09/2010"
4964,13,"BrF",103,"12/02/2010","19/03/2010"
4964,57,"OFL",77,"06/01/2007","29/01/2007"
4965,53,"OFL",77,"06/01/2007","29/01/2007"
4965,53,"ABX",82,"14/06/2007","16/09/2007"
4965,127,"BrF",90,"30/12/2008","03/03/2009"
4965,127,"BrF",87,"10/07/2008","07/09/2008"
4965,127,"BrF",92,"08/06/2009","18/09/2009"
4965,127,"H",104,"30/06/2010","10/09/2010"
4965,127,"H",105,"25/06/2011","02/10/2011"
4965,127,"BrF",103,"12/02/2010","19/03/2010"
4965,127,"H",116,"04/06/2012","30/09/2012"
4965,127,"ABX",112,"22/01/2012","28/02/2012"
4965,127,"ABX",118,"22/01/2013","27/02/2013"
4965,127,"BrF",122,"18/06/2013","30/09/2013"
4965,127,"BrF",124,"19/01/2014","04/03/2014"
4965,127,"BrF",125,"16/06/2014","04/10/2014"
4965,127,"BrF",139,"16/01/2015","05/03/2015"
4965,127,"BrF",142,"22/06/2015","29/09/2015"
4965,127,"BrF",144,"02/02/2016","09/03/2016"
4965,127,"BrF",159,"23/06/2016","19/09/2016"
4965,127,"BrF",161,"07/02/2017","03/03/2017"
4965,127,"BrF",164,"21/06/2017","20/09/2017"
4965,127,"BrF",166,"30/01/2018","14/03/2018"
4965,127,"BrF",167,"19/06/2018","22/09/2018"
4965,127,"BrF",171,"21/01/2019","09/03/2019"
4965,127,"BrF",173,"10/06/2019","23/09/2019"
4999,45,"BrF",90,"30/12/2008","03/03/2009"
4999,45,"H",85,"08/01/2008","21/02/2008"
4999,45,"BrF",87,"10/07/2008","07/09/2008"
4999,45,"BrF",92,"08/06/2009","18/09/2009"
4999,45,"BrF",104,"30/06/2010","10/09/2010"
4999,45,"BrF",105,"25/06/2011","02/10/2011"
4999,45,"BrF",103,"12/02/2010","19/03/2010"
4999,45,"BrF",116,"04/06/2012","30/09/2012"
4999,45,"BrF",118,"22/01/2013","27/02/2013"
4999,45,"BrF",112,"22/01/2012","28/02/2012"
4999,45,"BrF",122,"18/06/2013","30/09/2013"
4999,45,"BrF",125,"16/06/2014","04/10/2014"
4999,45,"BrF",124,"19/01/2014","04/03/2014"
4999,45,"BrF",139,"16/01/2015","05/03/2015"
4999,58,"OFL",82,"14/06/2007","16/09/2007"
5000,135,"H",82,"14/06/2007","16/09/2007"
5000,157,"BrM",90,"30/12/2008","03/03/2009"
5000,157,"BrM",87,"10/07/2008","07/09/2008"
5000,157,"BrM",92,"08/06/2009","18/09/2009"
5000,157,"BrM",104,"30/06/2010","10/09/2010"
5000,157,"BrM",105,"25/06/2011","02/10/2011"
5000,157,"BrM",103,"12/02/2010","19/03/2010"
5000,157,"BrM",116,"04/06/2012","30/09/2012"
5000,157,"BrM",112,"22/01/2012","28/02/2012"
5000,157,"BrM",118,"22/01/2013","27/02/2013"
5000,157,"BrM",122,"18/06/2013","30/09/2013"
5000,157,"BrM",124,"19/01/2014","04/03/2014"
5000,157,"BrM",125,"16/06/2014","04/10/2014"
5000,157,"BrM",139,"16/01/2015","05/03/2015"
5009,-3,"FLOAT",105,"25/06/2011","02/10/2011"
5009,48,"ABX",82,"14/06/2007","16/09/2007"
5009,516,"BrF",92,"08/06/2009","18/09/2009"
5009,516,"BrF",104,"30/06/2010","10/09/2010"
5009,516,"BrF",116,"04/06/2012","30/09/2012"
5009,516,"BrF",112,"22/01/2012","28/02/2012"
5009,516,"BrF",118,"22/01/2013","27/02/2013"
5009,516,"BrF",122,"18/06/2013","30/09/2013"
5009,516,"BrF",103,"12/02/2010","19/03/2010"
5009,516,"BrF",125,"16/06/2014","04/10/2014"
5009,516,"BrF",139,"16/01/2015","05/03/2015"
5009,516,"BrF",142,"22/06/2015","29/09/2015"
5009,516,"BrF",124,"19/01/2014","04/03/2014"
5009,516,"BrF",144,"02/02/2016","09/03/2016"
5009,516,"BrF",159,"23/06/2016","19/09/2016"
5009,516,"BrF",161,"07/02/2017","03/03/2017"
5009,516,"BrF",164,"21/06/2017","20/09/2017"
5009,516,"BrF",166,"30/01/2018","14/03/2018"
5009,516,"BrF",167,"19/06/2018","22/09/2018"
5009,516,"BrF",171,"21/01/2019","09/03/2019"
5009,516,"BrF",173,"10/06/2019","23/09/2019"
5072,30,"BrM",90,"30/12/2008","03/03/2009"
5072,30,"BrM",92,"08/06/2009","18/09/2009"
5072,30,"BrM",104,"30/06/2010","10/09/2010"
5072,30,"BrM",105,"25/06/2011","02/10/2011"
5072,30,"BrM",116,"04/06/2012","30/09/2012"
5072,30,"BrM",118,"22/01/2013","27/02/2013"
5072,30,"BrM",112,"22/01/2012","28/02/2012"
5072,30,"BrM",122,"18/06/2013","30/09/2013"
5072,30,"BrM",103,"12/02/2010","19/03/2010"
5072,30,"BrM",124,"19/01/2014","04/03/2014"
5072,30,"BrM",125,"16/06/2014","04/10/2014"
5072,30,"BrM",139,"16/01/2015","05/03/2015"
5072,47,"OFL",82,"14/06/2007","16/09/2007"
5072,47,"ABX",85,"08/01/2008","21/02/2008"
5072,47,"ABX",87,"10/07/2008","07/09/2008"
5123,63,"H",90,"30/12/2008","03/03/2009"
5123,63,"OFL",82,"14/06/2007","16/09/2007"
5123,63,"ABX",85,"08/01/2008","21/02/2008"
5123,63,"H",87,"10/07/2008","07/09/2008"
5123,63,"H",92,"08/06/2009","18/09/2009"
5123,63,"H",104,"30/06/2010","10/09/2010"
5123,63,"H",105,"25/06/2011","02/10/2011"
5123,63,"H",103,"12/02/2010","19/03/2010"
5123,63,"H",116,"04/06/2012","30/09/2012"
5123,63,"ABX",112,"22/01/2012","28/02/2012"
5162,174,"BrF",90,"30/12/2008","03/03/2009"
5162,174,"BrF",85,"08/01/2008","21/02/2008"
5162,174,"BrF",87,"10/07/2008","07/09/2008"
5162,174,"BrF",92,"08/06/2009","18/09/2009"
5162,174,"BrF",104,"30/06/2010","10/09/2010"
5162,174,"BrF",105,"25/06/2011","02/10/2011"
5162,174,"BrF",103,"12/02/2010","19/03/2010"
5162,174,"BrF",116,"04/06/2012","30/09/2012"
5162,174,"BrF",112,"22/01/2012","28/02/2012"
5162,174,"BrF",118,"22/01/2013","27/02/2013"
5162,174,"BrF",122,"18/06/2013","30/09/2013"
5162,174,"BrF",125,"16/06/2014","04/10/2014"
5162,174,"BrF",124,"19/01/2014","04/03/2014"
5162,174,"BrF",139,"16/01/2015","05/03/2015"
5162,174,"BrF",142,"22/06/2015","29/09/2015"
5162,174,"BrF",144,"02/02/2016","09/03/2016"
5162,174,"BrF",159,"23/06/2016","19/09/2016"
5162,174,"BrF",161,"07/02/2017","03/03/2017"
5162,174,"BrF",164,"21/06/2017","20/09/2017"
5163,30,"BrF",90,"30/12/2008","03/03/2009"
5163,30,"BrF",87,"10/07/2008","07/09/2008"
5163,30,"BrF",92,"08/06/2009","18/09/2009"
5163,30,"BrF",104,"30/06/2010","10/09/2010"
5163,30,"BrF",105,"25/06/2011","02/10/2011"
5163,30,"BrF",103,"12/02/2010","19/03/2010"
5163,30,"BrF",116,"04/06/2012","30/09/2012"
5163,30,"BrF",118,"22/01/2013","27/02/2013"
5163,30,"BrF",112,"22/01/2012","28/02/2012"
5163,36,"ABX",85,"08/01/2008","21/02/2008"
5170,53,"BrM",90,"30/12/2008","03/03/2009"
5170,53,"OFL",85,"08/01/2008","21/02/2008"
5170,53,"BrM",92,"08/06/2009","18/09/2009"
5170,53,"BrM",104,"30/06/2010","10/09/2010"
5170,53,"BrM",105,"25/06/2011","02/10/2011"
5170,53,"BrM",103,"12/02/2010","19/03/2010"
5170,53,"BrM",116,"04/06/2012","30/09/2012"
5170,53,"BrM",112,"22/01/2012","28/02/2012"
5170,53,"BrM",118,"22/01/2013","27/02/2013"
5170,54,"BrM",105,"25/06/2011","02/10/2011"
5170,54,"BrM",116,"04/06/2012","30/09/2012"
5170,54,"BrM",112,"22/01/2012","28/02/2012"
5173,129,"ABX",90,"30/12/2008","03/03/2009"
5173,129,"ABX",87,"10/07/2008","07/09/2008"
5173,129,"ABX",92,"08/06/2009","18/09/2009"
5173,129,"H",104,"30/06/2010","10/09/2010"
5173,129,"H",105,"25/06/2011","02/10/2011"
5173,129,"H",103,"12/02/2010","19/03/2010"
5173,129,"H",116,"04/06/2012","30/09/2012"
5173,129,"ABX",112,"22/01/2012","28/02/2012"
5173,129,"ABX",118,"22/01/2013","27/02/2013"
5173,129,"ABX",122,"18/06/2013","30/09/2013"
5173,129,"BrF",124,"19/01/2014","04/03/2014"
5173,129,"BrF",125,"16/06/2014","04/10/2014"
5173,129,"BrF",139,"16/01/2015","05/03/2015"
5173,129,"BrF",142,"22/06/2015","29/09/2015"
5173,129,"BrF",144,"02/02/2016","09/03/2016"
5173,129,"BrF",159,"23/06/2016","19/09/2016"
5173,129,"BrF",161,"07/02/2017","03/03/2017"
5195,-3,"FLOAT",92,"08/06/2009","18/09/2009"
5195,5,"ABX",90,"30/12/2008","03/03/2009"
5195,5,"H",87,"10/07/2008","07/09/2008"
5195,67,"BrF",104,"30/06/2010","10/09/2010"
5195,67,"BrF",105,"25/06/2011","02/10/2011"
5195,67,"BrF",103,"12/02/2010","19/03/2010"
5195,67,"BrF",116,"04/06/2012","30/09/2012"
5195,67,"BrF",112,"22/01/2012","28/02/2012"
5195,67,"BrF",118,"22/01/2013","27/02/2013"
5195,67,"BrF",122,"18/06/2013","30/09/2013"
5195,67,"BrF",124,"19/01/2014","04/03/2014"
5195,67,"BrF",125,"16/06/2014","04/10/2014"
5195,67,"BrF",139,"16/01/2015","05/03/2015"
5197,16,"BrM",104,"30/06/2010","10/09/2010"
5197,20,"OFL",87,"10/07/2008","07/09/2008"
5197,172,"BrM",92,"08/06/2009","18/09/2009"
5197,172,"BrM",104,"30/06/2010","10/09/2010"
5197,172,"BrM",103,"12/02/2010","19/03/2010"
5217,125,"ABX",90,"30/12/2008","03/03/2009"
5217,125,"OFL",87,"10/07/2008","07/09/2008"
5217,159,"ABX",92,"08/06/2009","18/09/2009"
5217,159,"H",104,"30/06/2010","10/09/2010"
5217,159,"H",105,"25/06/2011","02/10/2011"
5217,159,"ABX",116,"04/06/2012","30/09/2012"
5217,159,"ABX",112,"22/01/2012","28/02/2012"
5217,159,"H",122,"18/06/2013","30/09/2013"
5217,159,"ABX",124,"19/01/2014","04/03/2014"
5217,159,"H",125,"16/06/2014","04/10/2014"
5217,159,"H",139,"16/01/2015","05/03/2015"
5220,36,"BrM",104,"30/06/2010","10/09/2010"
5220,36,"TBRM",105,"25/06/2011","02/10/2011"
5220,108,"ABX",90,"30/12/2008","03/03/2009"
5220,168,"OFL",87,"10/07/2008","07/09/2008"
5220,168,"BrM",92,"08/06/2009","18/09/2009"
5220,168,"BrM",103,"12/02/2010","19/03/2010"
5235,16,"BrM",105,"25/06/2011","02/10/2011"
5235,16,"BrM",116,"04/06/2012","30/09/2012"
5235,16,"BrM",118,"22/01/2013","27/02/2013"
5235,16,"BrM",112,"22/01/2012","28/02/2012"
5235,16,"BrM",122,"18/06/2013","30/09/2013"
5235,16,"BrM",124,"19/01/2014","04/03/2014"
5235,16,"BrM",125,"16/06/2014","04/10/2014"
5235,16,"BrM",139,"16/01/2015","05/03/2015"
5235,16,"BrM",142,"22/06/2015","29/09/2015"
5235,16,"BrM",144,"02/02/2016","09/03/2016"
5235,16,"BrM",159,"23/06/2016","19/09/2016"
5235,16,"BrM",161,"07/02/2017","03/03/2017"
5235,42,"BrM",104,"30/06/2010","10/09/2010"
5235,42,"BrM",105,"25/06/2011","02/10/2011"
5235,68,"ABX",90,"30/12/2008","03/03/2009"
5235,68,"FL",87,"10/07/2008","07/09/2008"
5235,68,"H",92,"08/06/2009","18/09/2009"
5237,48,"ABX",90,"30/12/2008","03/03/2009"
5237,48,"OFL",87,"10/07/2008","07/09/2008"
5237,48,"H",92,"08/06/2009","18/09/2009"
5237,50,"BrM",104,"30/06/2010","10/09/2010"
5237,50,"BrM",105,"25/06/2011","02/10/2011"
5237,50,"BrM",116,"04/06/2012","30/09/2012"
5237,50,"BrM",112,"22/01/2012","28/02/2012"
5249,-3,"FLOAT",90,"30/12/2008","03/03/2009"
5249,70,"ABX",87,"10/07/2008","07/09/2008"
5249,94,"BrM",92,"08/06/2009","18/09/2009"
5249,94,"BrM",104,"30/06/2010","10/09/2010"
5249,94,"BrM",105,"25/06/2011","02/10/2011"
5249,94,"BrM",103,"12/02/2010","19/03/2010"
5249,94,"BrM",116,"04/06/2012","30/09/2012"
5249,94,"BrM",112,"22/01/2012","28/02/2012"
5249,94,"BrM",118,"22/01/2013","27/02/2013"
5249,94,"BrM",122,"18/06/2013","30/09/2013"
5249,94,"BrM",124,"19/01/2014","04/03/2014"
5249,94,"BrM",125,"16/06/2014","04/10/2014"
5249,94,"BrM",139,"16/01/2015","05/03/2015"
5262,66,"ABX",90,"30/12/2008","03/03/2009"
5262,66,"OFL",87,"10/07/2008","07/09/2008"
5262,479,"BrM",92,"08/06/2009","18/09/2009"
5262,479,"BrM",104,"30/06/2010","10/09/2010"
5262,479,"BrM",103,"12/02/2010","19/03/2010"
5267,2,"BrF",90,"30/12/2008","03/03/2009"
5267,2,"BrF",92,"08/06/2009","18/09/2009"
