mum_FPID,id,mum,dad,p,FPID,PeriodStart,PeriodEnd,O_Terr,dad_FPID,mum_Terr
4965_92,5532,4965,1616,1,92,08/06/2009,18/09/2009,87,1616_92,87
4971_105,5749,4971,4902,1,105,25/06/2011,02/10/2011,6.5,4902_105,6.5
4973_104,5611,4973,1868,1,104,30/06/2010,10/09/2010,32.5,1868_104,32.5
4973_105,5599,4973,1868,0.999,105,25/06/2011,02/10/2011,32.5,1868_105,32.5
4973_92,5513,4973,2990,0.986,92,08/06/2009,18/09/2009,32.5,2990_92,32.5
4973_92,5317,4973,1868,1,92,08/06/2009,18/09/2009,32.5,1868_92,32.5
4999_105,5658,4999,5072,1,105,25/06/2011,02/10/2011,32,5072_105,32
4999_112,5771,4999,5513,0.999,112,22/01/2012,28/02/2012,32,5513_112,32
500_16,445,500,494,1,16,07/08/1993,13/08/1993,29,494_16,29
500_16,436,500,494,0.998,16,07/08/1993,13/08/1993,29,494_16,29
500_17,837,500,494,1,17,07/07/1994,29/07/1994,29,494_17,29
500_19,948,500,494,1,19,22/05/1995,14/09/1995,29,494_19,29
500_21,1162,500,494,1,21,24/06/1996,11/08/1996,29,494_21,29
500_21,1049,500,494,1,21,24/06/1996,11/08/1996,29,494_21,29
500_22,3766,500,494,1,22,01/07/1997,28/08/1997,29,494_22,29
500_23,1229,500,494,1,23,20/12/1997,28/03/1998,29,494_23,29
5009_159,6678,5009,5639,0.995,159,23/06/2016,19/09/2016,136,5639_159,136
502_19,886,502,215,1,19,22/05/1995,14/09/1995,19,215_19,19
502_19,839,502,215,1,19,22/05/1995,14/09/1995,19,215_19,19
502_21,1164,502,293,0.999,21,24/06/1996,11/08/1996,19,293_21,19
502_25,1410,502,215,1,25,20/06/1998,27/09/1998,19,215_25,19
502_28,1520,502,1164,1,28,02/07/1999,26/09/1999,19,1164_28,19
503_21,1045,503,470,1,21,24/06/1996,11/08/1996,25,470_21,25
503_22,1214,503,470,1,22,01/07/1997,28/08/1997,25,470_22,25
503_34,3014,503,1214,1,34,30/05/2004,02/09/2004,25,1214_34,25
503_39,1586,503,1214,1,39,25/07/2000,13/08/2000,25,1214_39,25
503_41,1787,503,1184,0.689,41,11/07/2002,02/10/2002,25,1184_41,25
503_41,1894,503,1214,1,41,11/07/2002,02/10/2002,25,1214_41,25
504_25,1432,504,44,0.999,25,20/06/1998,27/09/1998,3.1,44_25,3.1
504_28,1526,504,497,1,28,02/07/1999,26/09/1999,3.1,497_28,3.1
505_19,861,505,470,1,19,22/05/1995,14/09/1995,75,470_19,75
5075_104,5652,5075,5000,1,104,30/06/2010,10/09/2010,102,5000_104,102
5075_144,6657,5075,5583,0.999,144,02/02/2016,09/03/2016,102,5583_144,102
5075_161,6736,5075,5583,1,161,07/02/2017,03/03/2017,102,5583_161,102
5075_166,6837,5075,5583,1,166,30/01/2018,14/03/2018,102,5583_166,102
5075_90,5325,5075,5000,1,90,30/12/2008,03/03/2009,102,5000_90,102
5079_87,5290,5079,1867,1,87,10/07/2008,07/09/2008,45,1867_87,45
508_17,563,508,602,1,17,07/07/1994,29/07/1994,84,602_17,84
508_21,1153,508,467,0.999,21,24/06/1996,11/08/1996,84,467_21,84
508_21,1155,508,NA,0.623,21,24/06/1996,11/08/1996,84,NA_21,84
508_21,1192,508,NA,0.602,21,24/06/1996,11/08/1996,84,NA_21,84
511_19,1023,511,51,1,19,22/05/1995,14/09/1995,34,51_19,33
511_19,1023,511,51,1,19,22/05/1995,14/09/1995,34,51_19,34
511_22,1386,511,NA,0.529,22,01/07/1997,28/08/1997,34,NA_22,34
5119_104,5655,5119,5235,1,104,30/06/2010,10/09/2010,30.1,5235_104,30.1
5123_103,5549,5123,4934,1,103,12/02/2010,19/03/2010,46,4934_103,46
5123_103,5509,5123,1577,0.846,103,12/02/2010,19/03/2010,46,1577_103,46
5123_112,5849,5123,1577,1,112,22/01/2012,28/02/2012,46,1577_112,46
5125_112,5843,5125,5508,1,112,22/01/2012,28/02/2012,33,5508_112,33
5125_112,5770,5125,5526,0.536,112,22/01/2012,28/02/2012,33,5526_112,33
5128_105,5754,5128,5118,0.999,105,25/06/2011,02/10/2011,73,5118_105,73
5128_112,5838,5128,5583,1,112,22/01/2012,28/02/2012,73,5583_112,73
5128_124,6169,5128,5118,1,124,19/01/2014,04/03/2014,69,5118_124,69
5128_125,6311,5128,3486,1,125,16/06/2014,04/10/2014,69,3486_125,69
5128_125,6220,5128,5606,1,125,16/06/2014,04/10/2014,69,5606_125,69
5128_166,6871,5128,6146,1,166,30/01/2018,14/03/2018,69,6146_166,69
5132_105,5776,5132,5121,1,105,25/06/2011,02/10/2011,104,5121_105,104
5132_105,5650,5132,2974,0.995,105,25/06/2011,02/10/2011,104,2974_105,104
5132_125,6195,5132,5498,1,125,16/06/2014,04/10/2014,104,5498_125,104
5132_139,6566,5132,5456,1,139,16/01/2015,05/03/2015,104,5456_139,104
5147_92,5519,5147,5159,1,92,08/06/2009,18/09/2009,134,5159_92,134
5155_92,5520,5155,5159,0.776,92,08/06/2009,18/09/2009,3.1,5159_92,3.1
5160_104,5556,5160,4854,1,104,30/06/2010,10/09/2010,1,4854_104,1
5162_104,5683,5162,5077,1,104,30/06/2010,10/09/2010,117,5077_104,117
5162_105,5782,5162,5077,1,105,25/06/2011,02/10/2011,117,5077_105,117
5162_122,6181,5162,5077,1,122,18/06/2013,30/09/2013,117,5077_122,117
5162_159,6744,5162,6167,0.999,159,23/06/2016,19/09/2016,117,6167_159,117
5162_85,5248,5162,1579,1,85,08/01/2008,21/02/2008,117,1579_85,117
5162_87,5241,5162,1871,1,87,10/07/2008,07/09/2008,117,1871_87,117
5163_104,5591,5163,5072,1,104,30/06/2010,10/09/2010,23,5072_104,23
5163_104,5631,5163,5072,1,104,30/06/2010,10/09/2010,23,5072_104,23
5163_105,5645,5163,5072,1,105,25/06/2011,02/10/2011,23,5072_105,23
5163_112,5823,5163,5072,0.987,112,22/01/2012,28/02/2012,23,5072_112,23
5163_92,5525,5163,5072,1,92,08/06/2009,18/09/2009,23,5072_92,23
5164_105,5747,5164,2966,1,105,25/06/2011,02/10/2011,18,2966_105,18
5164_105,5835,5164,2966,1,105,25/06/2011,02/10/2011,18,2966_105,18
5164_105,5585,5164,2966,1,105,25/06/2011,02/10/2011,18,2966_105,18
5168_103,5573,5168,1031,1,103,12/02/2010,19/03/2010,51.1,1031_103,51.1
5168_104,5575,5168,1731,1,104,30/06/2010,10/09/2010,51.1,1731_104,51.1
5173_105,5632,5173,5291,0.962,105,25/06/2011,02/10/2011,88,5291_105,108
5173_105,5632,5173,5291,0.962,105,25/06/2011,02/10/2011,88,5291_105,88
5173_124,6173,5173,5904,1,124,19/01/2014,04/03/2014,88,5904_124,88
5173_125,6227,5173,6014,1,125,16/06/2014,04/10/2014,88,6014_125,88
5173_142,6573,5173,5904,1,142,22/06/2015,29/09/2015,88,5904_142,88
5173_161,6699,5173,5904,0.75,161,07/02/2017,03/03/2017,88,5904_161,88
5195_105,5761,5195,1881,0.829,105,25/06/2011,02/10/2011,47,1881_105,47
5195_105,5830,5195,5591,0.999,105,25/06/2011,02/10/2011,47,5591_105,47
5195_116,5848,5195,1881,0.999,116,04/06/2012,30/09/2012,47,1881_116,47
5195_125,6197,5195,5764,1,125,16/06/2014,04/10/2014,47,5764_125,47
521_19,1037,521,881,0.462,19,22/05/1995,14/09/1995,52,881_19,52
521_21,1047,521,1037,0.754,21,24/06/1996,11/08/1996,52,1037_21,52
5212_116,5902,5212,5559,1,116,04/06/2012,30/09/2012,77.1,5559_116,77.1
5212_118,6030,5212,5333,1,118,22/01/2013,27/02/2013,77.1,5333_118,77.1
5212_124,6159,5212,3643,1,124,19/01/2014,04/03/2014,77.1,3643_124,77.1
5212_125,6219,5212,5559,1,125,16/06/2014,04/10/2014,77.1,5559_125,77.1
5212_139,6384,5212,5333,1,139,16/01/2015,05/03/2015,77.1,5333_139,77.1
5212_142,6562,5212,6219,0.961,142,22/06/2015,29/09/2015,77.1,6219_142,77.1
5217_104,5558,5217,1494,1,104,30/06/2010,10/09/2010,103.1,1494_104,103.1
5217_104,5593,5217,1494,1,104,30/06/2010,10/09/2010,103.1,1494_104,103.1
5217_104,5547,5217,1869,0.995,104,30/06/2010,10/09/2010,103.1,1869_104,103.1
5217_105,5686,5217,5000,1,105,25/06/2011,02/10/2011,103.1,5000_105,103.1
5217_125,6249,5217,5000,1,125,16/06/2014,04/10/2014,103.1,5000_125,103.1
522_17,830,522,NA,0.599,17,07/07/1994,29/07/1994,58,NA_17,58
522_21,1196,522,1015,1,21,24/06/1996,11/08/1996,58,1015_21,58
522_22,1279,522,1174,1,22,01/07/1997,28/08/1997,58,1174_22,58
522_23,1293,522,629,0.996,23,20/12/1997,28/03/1998,58,629_23,58
522_27,1426,522,1360,1,27,09/04/1999,04/05/1999,58,1360_27,58
522_28,1562,522,629,1,28,02/07/1999,26/09/1999,58,629_28,58
522_28,4042,522,1360,1,28,02/07/1999,26/09/1999,58,1360_28,58
522_40,1759,522,1360,1,40,29/06/2001,26/07/2001,58,1360_40,58
5224_104,5564,5224,1881,1,104,30/06/2010,10/09/2010,49,1881_104,49
524_19,944,524,856,0.999,19,22/05/1995,14/09/1995,114,856_19,114
524_19,949,524,856,1,19,22/05/1995,14/09/1995,114,856_19,114
524_21,1044,524,634,1,21,24/06/1996,11/08/1996,114,634_21,114
524_22,1220,524,634,1,22,01/07/1997,28/08/1997,114,634_22,114
524_25,3931,524,629,0.996,25,20/06/1998,27/09/1998,114,629_25,114
524_25,3877,524,NA,0.453,25,20/06/1998,27/09/1998,114,NA_25,114
524_26,1428,524,865,1,26,12/01/1999,29/01/1999,114,865_26,114
524_28,1436,524,865,0.999,28,02/07/1999,26/09/1999,114,865_28,114
524_39,1600,524,865,1,39,25/07/2000,13/08/2000,114,865_39,114
524_41,1802,524,1578,0.673,41,11/07/2002,02/10/2002,114,1578_41,114
524_41,1710,524,1566,1,41,11/07/2002,02/10/2002,114,1566_41,114
5242_104,5571,5242,1489,1,104,30/06/2010,10/09/2010,82.1,1489_104,82.1
5242_105,5639,5242,1489,0.999,105,25/06/2011,02/10/2011,82.1,1489_105,82.1
5242_105,5639,5242,1489,0.999,105,25/06/2011,02/10/2011,82.1,1489_105,64
5263_87,5320,5263,1795,0.919,87,10/07/2008,07/09/2008,30.2,1795_87,30.2
5267_105,5684,5267,2960,0.998,105,25/06/2011,02/10/2011,1.1,2960_105,1.1
5267_112,5834,5267,3093,0.999,112,22/01/2012,28/02/2012,1.1,3093_112,1.1
5267_112,5827,5267,4854,0.965,112,22/01/2012,28/02/2012,1.1,4854_112,1.1
5267_92,5517,5267,4829,0.999,92,08/06/2009,18/09/2009,1.1,4829_92,1.1
5268_104,5554,5268,2991,1,104,30/06/2010,10/09/2010,122,2991_104,122
5277_104,5643,5277,5240,1,104,30/06/2010,10/09/2010,87.1,5240_104,87.1
5277_105,5648,5277,4933,1,105,25/06/2011,02/10/2011,87.1,4933_105,87.1
5277_105,5644,5277,4933,1,105,25/06/2011,02/10/2011,87.1,4933_105,87.1
5277_116,5904,5277,5776,1,116,04/06/2012,30/09/2012,87.1,5776_116,87.1
5277_122,6051,5277,4933,1,122,18/06/2013,30/09/2013,87.1,4933_122,87.1
5277_124,6228,5277,5522,0.981,124,19/01/2014,04/03/2014,87.1,5522_124,87.1
5277_125,6245,5277,5291,0.989,125,16/06/2014,04/10/2014,87.1,5291_125,87.1
5277_139,6306,5277,6051,0.993,139,16/01/2015,05/03/2015,87.1,6051_139,87.1
528_17,526,528,178,1,17,07/07/1994,29/07/1994,71,178_17,71
528_21,1063,528,178,0.998,21,24/06/1996,11/08/1996,71,178_21,71
528_23,1291,528,178,1,23,20/12/1997,28/03/1998,71,178_23,71
528_23,1292,528,1176,0.947,23,20/12/1997,28/03/1998,71,1176_23,71
5282_105,5752,5282,5462,1,105,25/06/2011,02/10/2011,7,5462_105,7
5282_124,6187,5282,5462,1,124,19/01/2014,04/03/2014,7,5462_124,7
5284_104,5604,5284,1762,1,104,30/06/2010,10/09/2010,9,1762_104,9
5284_105,5685,5284,5539,0.997,105,25/06/2011,02/10/2011,9,5539_105,9
5284_105,5837,5284,5539,1,105,25/06/2011,02/10/2011,9,5539_105,9
5284_118,6028,5284,1762,1,118,22/01/2013,27/02/2013,9,1762_118,9
530_17,667,530,637,1,17,07/07/1994,29/07/1994,72,637_17,72
530_22,3810,530,637,1,22,01/07/1997,28/08/1997,72,637_22,72
530_22,1301,530,637,1,22,01/07/1997,28/08/1997,72,637_22,72
531_17,857,531,NA,0.653,17,07/07/1994,29/07/1994,81,NA_17,81
531_21,1217,531,849,0.618,21,24/06/1996,11/08/1996,81,849_21,81
531_21,1174,531,776,0.937,21,24/06/1996,11/08/1996,81,776_21,81
531_22,1403,531,776,1,22,01/07/1997,28/08/1997,81,776_22,81
5319_105,5630,5319,1881,0.999,105,25/06/2011,02/10/2011,48,1881_105,48
5319_105,5765,5319,5335,1,105,25/06/2011,02/10/2011,48,5335_105,48
5319_125,6310,5319,5612,1,125,16/06/2014,04/10/2014,46,5612_125,46
5319_164,6772,5319,6163,1,164,21/06/2017,20/09/2017,46,6163_164,46
5320_105,5682,5320,1762,1,105,25/06/2011,02/10/2011,10,1762_105,10
5320_92,5514,5320,1029,1,92,08/06/2009,18/09/2009,30.2,1029_92,30.2
5323_105,5646,5323,1616,1,105,25/06/2011,02/10/2011,87,1616_105,87
5324_104,5606,5324,3458,1,104,30/06/2010,10/09/2010,101,3458_104,101
5324_104,5574,5324,1494,1,104,30/06/2010,10/09/2010,101,1494_104,101
5324_105,5637,5324,1494,1,105,25/06/2011,02/10/2011,101,1494_105,101
5324_116,6013,5324,1869,0.939,116,04/06/2012,30/09/2012,101,1869_116,101
5336_104,5636,5336,5290,1,104,30/06/2010,10/09/2010,45,5290_104,45
5337_105,5766,5337,5508,1,105,25/06/2011,02/10/2011,47.1,5508_105,47.1
5337_125,6309,5337,6033,1,125,16/06/2014,04/10/2014,47.1,6033_125,47.1
5341_105,5784,5341,5522,1,105,25/06/2011,02/10/2011,86,5522_105,86
542_19,1036,542,673,1,19,22/05/1995,14/09/1995,96,673_19,96
542_21,1171,542,547,1,21,24/06/1996,11/08/1996,96,547_21,96
542_21,1151,542,547,1,21,24/06/1996,11/08/1996,96,547_21,96
542_27,1492,542,544,0.807,27,09/04/1999,04/05/1999,30.1,544_27,30.1
543_17,862,543,545,1,17,07/07/1994,29/07/1994,92,545_17,92
543_17,941,543,540,1,17,07/07/1994,29/07/1994,92,540_17,92
543_17,639,543,673,0.973,17,07/07/1994,29/07/1994,92,673_17,92
543_19,1028,543,545,0.996,19,22/05/1995,14/09/1995,92,545_19,92
543_21,1201,543,540,0.97,21,24/06/1996,11/08/1996,92,540_21,92
543_21,1172,543,540,1,21,24/06/1996,11/08/1996,92,540_21,92
5450_105,5769,5450,5614,1,105,25/06/2011,02/10/2011,35,5614_105,35
5450_105,5769,5450,5614,1,105,25/06/2011,02/10/2011,35,5614_105,37
5450_139,6373,5450,6017,0.61,139,16/01/2015,05/03/2015,35,6017_139,35
5452_105,5764,5452,5334,1,105,25/06/2011,02/10/2011,50.1,5334_105,50.1
5452_124,6166,5452,6029,0.999,124,19/01/2014,04/03/2014,50.1,6029_124,50.1
5452_159,6676,5452,6029,1,159,23/06/2016,19/09/2016,50.1,6029_159,50.1
5452_164,6734,5452,6029,1,164,21/06/2017,20/09/2017,50.1,6029_164,50.1
5457_105,5687,5457,5285,1,105,25/06/2011,02/10/2011,57.1,5285_105,57.1
5465_116,5905,5465,5235,1,116,04/06/2012,30/09/2012,30.2,5235_116,30.2
5465_124,6144,5465,5513,0.996,124,19/01/2014,04/03/2014,32,5513_124,32
5465_142,6647,5465,6017,1,142,22/06/2015,29/09/2015,32,6017_142,32
5465_164,6730,5465,6370,0.927,164,21/06/2017,20/09/2017,32,6370_164,32
5511_105,5773,5511,2974,1,105,25/06/2011,02/10/2011,121,2974_105,121
5511_118,6034,5511,2974,1,118,22/01/2013,27/02/2013,121,2974_118,121
5511_142,6649,5511,2974,1,142,22/06/2015,29/09/2015,121,2974_142,121
5511_144,6672,5511,2974,1,144,02/02/2016,09/03/2016,121,2974_144,121
5511_164,6770,5511,6565,1,164,21/06/2017,20/09/2017,121,6565_164,121
5514_105,5779,5514,5321,1,105,25/06/2011,02/10/2011,41,5321_105,41
5514_118,6021,5514,5321,1,118,22/01/2013,27/02/2013,41,5321_118,41
5514_124,6154,5514,5321,1,124,19/01/2014,04/03/2014,41,5321_124,41
5514_124,6145,5514,6019,1,124,19/01/2014,04/03/2014,41,6019_124,41
5514_125,6216,5514,5522,1,125,16/06/2014,04/10/2014,41,5522_125,41
5516_105,5753,5516,1731,1,105,25/06/2011,02/10/2011,78,1731_105,78
5517_105,5680,5517,3093,1,105,25/06/2011,02/10/2011,1.1,3093_105,1.1
5517_105,5590,5517,3093,0.801,105,25/06/2011,02/10/2011,1.1,3093_105,1.1
5517_112,5825,5517,3093,1,112,22/01/2012,28/02/2012,1.1,3093_112,1.1
5517_124,6164,5517,2960,1,124,19/01/2014,04/03/2014,1.1,2960_124,1.1
5517_142,6388,5517,2960,0.993,142,22/06/2015,29/09/2015,1.1,2960_142,1.1
5517_159,6668,5517,5837,1,159,23/06/2016,19/09/2016,1.1,5837_159,1.1
5518_116,5851,5518,5456,1,116,04/06/2012,30/09/2012,92,5456_116,92
5518_122,6070,5518,2974,1,122,18/06/2013,30/09/2013,92,2974_122,92
5518_124,6184,5518,5456,1,124,19/01/2014,04/03/2014,92,5456_124,92
5518_124,6185,5518,5528,1,124,19/01/2014,04/03/2014,92,5528_124,92
5518_142,6669,5518,6050,1,142,22/06/2015,29/09/2015,92,6050_142,92
5521_125,6377,5521,5118,1,125,16/06/2014,04/10/2014,65,5118_125,65
5524_112,5767,5524,4860,1,112,22/01/2012,28/02/2012,129,4860_112,129
5524_118,6029,5524,4860,1,118,22/01/2013,27/02/2013,129,4860_118,129
5524_124,6177,5524,4860,1,124,19/01/2014,04/03/2014,129,4860_124,129
5524_142,6374,5524,4860,1,142,22/06/2015,29/09/2015,129,4860_142,129
5524_142,6550,5524,4860,1,142,22/06/2015,29/09/2015,129,4860_142,129
5524_161,6846,5524,6314,0.986,161,07/02/2017,03/03/2017,129,6314_161,129
5525_118,6025,5525,5513,1,118,22/01/2013,27/02/2013,33,5513_118,33
5525_125,6370,5525,6017,0.999,125,16/06/2014,04/10/2014,33,6017_125,33
5525_125,6231,5525,5834,0.561,125,16/06/2014,04/10/2014,33,5834_125,33
5530_118,6026,5530,3089,1,118,22/01/2013,27/02/2013,55,3089_118,55
5530_124,6222,5530,6026,0.838,124,19/01/2014,04/03/2014,55,6026_124,55
5530_125,6315,5530,5822,1,125,16/06/2014,04/10/2014,55,5822_125,55
5531_104,5625,5531,4957,1,104,30/06/2010,10/09/2010,108,4957_104,108
5532_105,5757,5532,5515,1,105,25/06/2011,02/10/2011,38.1,5515_105,38
5532_105,5757,5532,5515,1,105,25/06/2011,02/10/2011,38.1,5515_105,43
5532_105,5757,5532,5515,1,105,25/06/2011,02/10/2011,38.1,5515_105,38.1
5533_105,5624,5533,5167,0.999,105,25/06/2011,02/10/2011,133,5167_105,133
5536_122,6038,5536,5837,0.998,122,18/06/2013,30/09/2013,134,5837_122,134
5536_124,6194,5536,1750,0.958,124,19/01/2014,04/03/2014,2,1750_124,2
5537_124,6196,5537,5626,1,124,19/01/2014,04/03/2014,54,5626_124,54
5537_142,6564,5537,4947,1,142,22/06/2015,29/09/2015,54,4947_142,54
5537_159,6709,5537,5602,0.999,159,23/06/2016,19/09/2016,54,5602_159,54
5543_124,6162,5543,5508,1,124,19/01/2014,04/03/2014,50,5508_124,50
5543_125,6240,5543,6033,0.999,125,16/06/2014,04/10/2014,50,6033_125,50
5543_142,6548,5543,6136,1,142,22/06/2015,29/09/2015,50,6136_142,50
5543_159,6675,5543,5588,1,159,23/06/2016,19/09/2016,50,5588_159,50
5543_166,6835,5543,6570,1,166,30/01/2018,14/03/2018,50,6570_166,50
5545_125,6207,5545,5638,1,125,16/06/2014,04/10/2014,120,5638_125,120
5545_159,6735,5545,6050,0.988,159,23/06/2016,19/09/2016,120,6050_159,120
5545_161,6785,5545,6565,1,161,07/02/2017,03/03/2017,120,6565_161,120
5545_166,6902,5545,6689,0.955,166,30/01/2018,14/03/2018,120,6689_166,120
5549_116,6017,5549,5612,1,116,04/06/2012,30/09/2012,130,5612_116,130
5549_116,5855,5549,5522,0.999,116,04/06/2012,30/09/2012,130,5522_116,130
5549_116,5854,5549,5522,1,116,04/06/2012,30/09/2012,130,5522_116,130
5549_124,6201,5549,5612,1,124,19/01/2014,04/03/2014,130,5612_124,130
5549_139,6307,5549,5523,1,139,16/01/2015,05/03/2015,130,5523_139,130
5549_139,6375,5549,5776,1,139,16/01/2015,05/03/2015,130,5776_139,130
5549_144,6561,5549,6019,1,144,02/02/2016,09/03/2016,130,6019_144,130
5549_164,6769,5549,5612,1,164,21/06/2017,20/09/2017,130,5612_164,130
5562_105,5756,5562,2991,1,105,25/06/2011,02/10/2011,122,2991_105,122
5562_105,5756,5562,2991,1,105,25/06/2011,02/10/2011,122,2991_105,52.1
5564_122,6212,5564,4892,1,122,18/06/2013,30/09/2013,116,4892_122,116
5564_122,6212,5564,4892,1,122,18/06/2013,30/09/2013,116,4892_122,67
5573_105,5763,5573,NA,0.504,105,25/06/2011,02/10/2011,51.2,NA_105,51.2
5573_112,5824,5573,5554,0.998,112,22/01/2012,28/02/2012,51.2,5554_112,51.2
5575_124,6148,5575,6018,1,124,19/01/2014,04/03/2014,51.2,6018_124,51.2
5575_125,6284,5575,5820,1,125,16/06/2014,04/10/2014,51.2,5820_125,51.2
5575_142,6546,5575,5820,1,142,22/06/2015,29/09/2015,51.2,5820_142,51.2
558_21,1169,558,557,1,21,24/06/1996,11/08/1996,41,557_21,41
5589_118,5907,5589,5275,0.988,118,22/01/2013,27/02/2013,53.1,5275_118,53.1
5589_122,6138,5589,5559,0.998,122,18/06/2013,30/09/2013,53.1,5559_122,53.1
5589_142,6551,5589,5559,1,142,22/06/2015,29/09/2015,53.1,5559_142,53.1
5589_164,6749,5589,5559,1,164,21/06/2017,20/09/2017,53.2,5559_164,53.2
5596_118,6031,5596,5249,0.86,118,22/01/2013,27/02/2013,85,5249_118,85
5596_124,6167,5596,4872,0.998,124,19/01/2014,04/03/2014,85,4872_124,85
5596_125,6200,5596,5292,0.996,125,16/06/2014,04/10/2014,85,5292_125,85
5597_125,6221,5597,5602,0.999,125,16/06/2014,04/10/2014,53,5602_125,53
5597_125,6224,5597,5602,1,125,16/06/2014,04/10/2014,53,5602_125,53
5597_142,6569,5597,5283,1,142,22/06/2015,29/09/2015,53,5283_142,53
5598_105,5681,5598,5249,0.999,105,25/06/2011,02/10/2011,77,5249_105,77
5598_105,5847,5598,5249,1,105,25/06/2011,02/10/2011,77,5249_105,77
5598_122,6157,5598,5077,1,122,18/06/2013,30/09/2013,77,5077_122,77
5598_124,6158,5598,5077,0.997,124,19/01/2014,04/03/2014,77,5077_124,77
560_17,947,560,NA,0.69,17,07/07/1994,29/07/1994,46,NA_17,46
560_21,1274,560,NA,0.682,21,24/06/1996,11/08/1996,46,NA_21,46
5604_116,5822,5604,1729,1,116,04/06/2012,30/09/2012,8,1729_116,8
5604_124,6142,5604,1607,1,124,19/01/2014,04/03/2014,8,1607_124,8
5608_124,6168,5608,4872,1,124,19/01/2014,04/03/2014,64,4872_124,64
561_17,854,561,NA,0.61,17,07/07/1994,29/07/1994,46,NA_17,46
561_19,869,561,467,1,19,22/05/1995,14/09/1995,47,467_19,46
561_19,869,561,467,1,19,22/05/1995,14/09/1995,47,467_19,47
561_21,1038,561,467,1,21,24/06/1996,11/08/1996,47,467_21,47
561_22,1380,561,467,1,22,01/07/1997,28/08/1997,47,467_22,47
561_22,1237,561,51,1,22,01/07/1997,28/08/1997,47,51_22,47
561_23,1306,561,1178,0.999,23,20/12/1997,28/03/1998,47,1178_23,47
561_26,1431,561,467,1,26,12/01/1999,29/01/1999,47,467_26,47
5611_124,6153,5611,5508,1,124,19/01/2014,04/03/2014,32.5,5508_124,32.5
5613_118,6023,5613,5779,1,118,22/01/2013,27/02/2013,41.1,5779_118,41.1
5613_125,6202,5613,5522,0.987,125,16/06/2014,04/10/2014,41.1,5522_125,41.1
5613_139,6372,5613,5522,0.999,139,16/01/2015,05/03/2015,41.1,5522_139,41.1
5613_142,6552,5613,5522,0.945,142,22/06/2015,29/09/2015,41.1,5522_142,41.1
5616_112,5787,5616,1499,0.974,112,22/01/2012,28/02/2012,126,1499_112,126
5621_116,6011,5621,1607,1,116,04/06/2012,30/09/2012,8,1607_116,8
5621_142,6652,5621,5462,1,142,22/06/2015,29/09/2015,7,5462_142,7
5621_144,6658,5621,6156,1,144,02/02/2016,09/03/2016,7,6156_144,7
5621_161,6850,5621,6171,0.922,161,07/02/2017,03/03/2017,123,6171_161,123
5621_164,6831,5621,6171,1,164,21/06/2017,20/09/2017,123,6171_164,123
5625_122,6049,5625,2991,1,122,18/06/2013,30/09/2013,78,2991_122,78
5625_124,6140,5625,5820,0.998,124,19/01/2014,04/03/2014,78,5820_124,78
5625_125,6273,5625,5626,0.992,125,16/06/2014,04/10/2014,78,5626_125,78
5625_139,6294,5625,5820,1,139,16/01/2015,05/03/2015,78,5820_139,78
563_21,1193,563,851,0.995,21,24/06/1996,11/08/1996,104,851_21,104
563_21,1193,563,851,0.995,21,24/06/1996,11/08/1996,104,851_21,109
563_77,5116,563,1587,1,77,06/01/2007,29/01/2007,104,1587_77,104
5630_118,6061,5630,2966,1,118,22/01/2013,27/02/2013,18,2966_118,18
5630_125,6281,5630,2966,1,125,16/06/2014,04/10/2014,18,2966_125,18
5630_125,6210,5630,2966,1,125,16/06/2014,04/10/2014,18,2966_125,18
5630_125,6209,5630,2966,1,125,16/06/2014,04/10/2014,18,2966_125,18
5630_142,6555,5630,2966,0.997,142,22/06/2015,29/09/2015,18,2966_142,18
5630_144,6563,5630,2966,1,144,02/02/2016,09/03/2016,18,2966_144,18
5630_159,6728,5630,2966,0.998,159,23/06/2016,19/09/2016,18,2966_159,18
5630_166,6906,5630,2966,0.989,166,30/01/2018,14/03/2018,18,2966_166,18
5634_118,5908,5634,5291,1,118,22/01/2013,27/02/2013,108,5291_118,108
5634_124,6174,5634,4957,1,124,19/01/2014,04/03/2014,108,4957_124,108
5634_125,6300,5634,4957,1,125,16/06/2014,04/10/2014,108,4957_125,108
5634_142,6560,5634,6379,1,142,22/06/2015,29/09/2015,108,6379_142,108
5634_159,6704,5634,6567,1,159,23/06/2016,19/09/2016,108,6567_159,108
5634_164,6751,5634,5904,1,164,21/06/2017,20/09/2017,108,5904_164,108
5634_164,6784,5634,5904,1,164,21/06/2017,20/09/2017,108,5904_164,108
5634_164,6782,5634,5904,1,164,21/06/2017,20/09/2017,108,5904_164,108
5635_122,6045,5635,5462,1,122,18/06/2013,30/09/2013,133,5462_122,133
5635_122,6046,5635,5595,0.995,122,18/06/2013,30/09/2013,133,5595_122,133
5635_124,6137,5635,5620,1,124,19/01/2014,04/03/2014,133,5620_124,133
5635_125,6276,5635,5462,1,125,16/06/2014,04/10/2014,133,5462_125,133
5635_159,6693,5635,3456,1,159,23/06/2016,19/09/2016,133,3456_159,133
5635_159,6700,5635,6193,1,159,23/06/2016,19/09/2016,133,6193_159,133
5635_164,6748,5635,6193,1,164,21/06/2017,20/09/2017,133,6193_164,133
5640_122,6043,5640,5321,0.999,122,18/06/2013,30/09/2013,41,5321_122,41
5640_142,6572,5640,5522,1,142,22/06/2015,29/09/2015,41,5522_142,41
