TerritoryID,FieldPeriodID,PeriodStart,PeriodEnd,SummerIndex
182,15,14/02/1991,23/12/1991,0.584664537
182,20,10/11/1996,13/03/1997,0
182,24,25/02/1998,30/07/1998,0.775641026
182,42,15/02/1993,17/03/1993,0
182,66,01/08/1992,26/10/1992,0.701149425
183,9,29/10/1988,10/12/1988,0
183,11,24/01/1989,24/11/1989,0.6
183,13,20/01/1990,30/12/1990,0.530434783
183,15,14/02/1991,23/12/1991,0.584664537
183,20,10/11/1996,13/03/1997,0
183,24,25/02/1998,30/07/1998,0.775641026
184,9,29/10/1988,10/12/1988,0
184,11,24/01/1989,24/11/1989,0.6
184,13,20/01/1990,30/12/1990,0.530434783
184,15,14/02/1991,23/12/1991,0.584664537
184,18,13/06/1995,20/08/1995,1
184,20,10/11/1996,13/03/1997,0
184,24,25/02/1998,30/07/1998,0.775641026
184,42,15/02/1993,17/03/1993,0
184,43,11/01/1999,17/01/1999,0
184,66,01/08/1992,26/10/1992,0.701149425
184,69,15/07/1993,15/08/1993,1
185,18,13/06/1995,20/08/1995,1
185,20,10/11/1996,13/03/1997,0
185,43,11/01/1999,17/01/1999,0
185,44,01/01/2000,01/01/2000,0
186,18,13/06/1995,20/08/1995,1
187,9,29/10/1988,10/12/1988,0
187,11,24/01/1989,24/11/1989,0.6
187,13,20/01/1990,30/12/1990,0.530434783
187,15,14/02/1991,23/12/1991,0.584664537
187,18,13/06/1995,20/08/1995,1
187,20,10/11/1996,13/03/1997,0
187,24,25/02/1998,30/07/1998,0.775641026
187,42,15/02/1993,17/03/1993,0
187,43,11/01/1999,17/01/1999,0
187,66,01/08/1992,26/10/1992,0.701149425
187,69,15/07/1993,15/08/1993,1
187,72,13/12/1994,11/02/1995,0
188,9,29/10/1988,10/12/1988,0
188,11,24/01/1989,24/11/1989,0.6
188,13,20/01/1990,30/12/1990,0.530434783
188,15,14/02/1991,23/12/1991,0.584664537
188,20,10/11/1996,13/03/1997,0
188,24,25/02/1998,30/07/1998,0.775641026
188,42,15/02/1993,17/03/1993,0
189,9,29/10/1988,10/12/1988,0
189,11,24/01/1989,24/11/1989,0.6
189,13,20/01/1990,30/12/1990,0.530434783
189,15,14/02/1991,23/12/1991,0.584664537
189,18,13/06/1995,20/08/1995,1
189,20,10/11/1996,13/03/1997,0
189,24,25/02/1998,30/07/1998,0.775641026
189,42,15/02/1993,17/03/1993,0
190,9,29/10/1988,10/12/1988,0
190,11,24/01/1989,24/11/1989,0.6
190,13,20/01/1990,30/12/1990,0.530434783
190,15,14/02/1991,23/12/1991,0.584664537
190,18,13/06/1995,20/08/1995,1
190,42,15/02/1993,17/03/1993,0
190,66,01/08/1992,26/10/1992,0.701149425
190,69,15/07/1993,15/08/1993,1
191,18,13/06/1995,20/08/1995,1
191,20,10/11/1996,13/03/1997,0
192,18,13/06/1995,20/08/1995,1
192,20,10/11/1996,13/03/1997,0
192,43,11/01/1999,17/01/1999,0
192,44,01/01/2000,01/01/2000,0
193,9,29/10/1988,10/12/1988,0
193,11,24/01/1989,24/11/1989,0.6
193,13,20/01/1990,30/12/1990,0.530434783
193,15,14/02/1991,23/12/1991,0.584664537
193,20,10/11/1996,13/03/1997,0
193,43,11/01/1999,17/01/1999,0
193,44,01/01/2000,01/01/2000,0
194,13,20/01/1990,30/12/1990,0.530434783
194,15,14/02/1991,23/12/1991,0.584664537
195,9,29/10/1988,10/12/1988,0
195,11,24/01/1989,24/11/1989,0.6
195,13,20/01/1990,30/12/1990,0.530434783
195,15,14/02/1991,23/12/1991,0.584664537
195,18,13/06/1995,20/08/1995,1
195,20,10/11/1996,13/03/1997,0
195,24,25/02/1998,30/07/1998,0.775641026
195,43,11/01/1999,17/01/1999,0
195,66,01/08/1992,26/10/1992,0.701149425
196,43,11/01/1999,17/01/1999,0
196,44,01/01/2000,01/01/2000,0
197,43,11/01/1999,17/01/1999,0
198,9,29/10/1988,10/12/1988,0
198,11,24/01/1989,24/11/1989,0.6
198,15,14/02/1991,23/12/1991,0.584664537
198,18,13/06/1995,20/08/1995,1
198,20,10/11/1996,13/03/1997,0
198,24,25/02/1998,30/07/1998,0.775641026
198,42,15/02/1993,17/03/1993,0
198,43,11/01/1999,17/01/1999,0
198,44,01/01/2000,01/01/2000,0
199,9,29/10/1988,10/12/1988,0
199,11,24/01/1989,24/11/1989,0.6
199,13,20/01/1990,30/12/1990,0.530434783
199,15,14/02/1991,23/12/1991,0.584664537
199,20,10/11/1996,13/03/1997,0
199,24,25/02/1998,30/07/1998,0.775641026
200,9,29/10/1988,10/12/1988,0
200,11,24/01/1989,24/11/1989,0.6
200,13,20/01/1990,30/12/1990,0.530434783
200,15,14/02/1991,23/12/1991,0.584664537
200,20,10/11/1996,13/03/1997,0
200,24,25/02/1998,30/07/1998,0.775641026
201,11,24/01/1989,24/11/1989,0.6
201,13,20/01/1990,30/12/1990,0.530434783
201,15,14/02/1991,23/12/1991,0.584664537
201,18,13/06/1995,20/08/1995,1
201,20,10/11/1996,13/03/1997,0
201,24,25/02/1998,30/07/1998,0.775641026
202,11,24/01/1989,24/11/1989,0.6
202,13,20/01/1990,30/12/1990,0.530434783
202,15,14/02/1991,23/12/1991,0.584664537
202,18,13/06/1995,20/08/1995,1
202,20,10/11/1996,13/03/1997,0
202,42,15/02/1993,17/03/1993,0
202,43,11/01/1999,17/01/1999,0
202,44,01/01/2000,01/01/2000,0
202,66,01/08/1992,26/10/1992,0.701149425
202,69,15/07/1993,15/08/1993,1
203,11,24/01/1989,24/11/1989,0.6
203,13,20/01/1990,30/12/1990,0.530434783
203,15,14/02/1991,23/12/1991,0.584664537
203,20,10/11/1996,13/03/1997,0
204,11,24/01/1989,24/11/1989,0.6
204,13,20/01/1990,30/12/1990,0.530434783
204,15,14/02/1991,23/12/1991,0.584664537
204,18,13/06/1995,20/08/1995,1
204,20,10/11/1996,13/03/1997,0
204,24,25/02/1998,30/07/1998,0.775641026
204,42,15/02/1993,17/03/1993,0
204,66,01/08/1992,26/10/1992,0.701149425
205,11,24/01/1989,24/11/1989,0.6
205,13,20/01/1990,30/12/1990,0.530434783
205,15,14/02/1991,23/12/1991,0.584664537
205,18,13/06/1995,20/08/1995,1
205,20,10/11/1996,13/03/1997,0
205,24,25/02/1998,30/07/1998,0.775641026
205,42,15/02/1993,17/03/1993,0
205,66,01/08/1992,26/10/1992,0.701149425
205,69,15/07/1993,15/08/1993,1
206,11,24/01/1989,24/11/1989,0.6
206,13,20/01/1990,30/12/1990,0.530434783
206,15,14/02/1991,23/12/1991,0.584664537
206,20,10/11/1996,13/03/1997,0
206,24,25/02/1998,30/07/1998,0.775641026
206,42,15/02/1993,17/03/1993,0
207,13,20/01/1990,30/12/1990,0.530434783
207,15,14/02/1991,23/12/1991,0.584664537
207,20,10/11/1996,13/03/1997,0
207,42,15/02/1993,17/03/1993,0
208,13,20/01/1990,30/12/1990,0.530434783
208,15,14/02/1991,23/12/1991,0.584664537
208,20,10/11/1996,13/03/1997,0
208,24,25/02/1998,30/07/1998,0.775641026
209,13,20/01/1990,30/12/1990,0.530434783
209,15,14/02/1991,23/12/1991,0.584664537
209,18,13/06/1995,20/08/1995,1
209,20,10/11/1996,13/03/1997,0
209,24,25/02/1998,30/07/1998,0.775641026
209,43,11/01/1999,17/01/1999,0
209,66,01/08/1992,26/10/1992,0.701149425
209,69,15/07/1993,15/08/1993,1
210,18,13/06/1995,20/08/1995,1
210,20,10/11/1996,13/03/1997,0
210,43,11/01/1999,17/01/1999,0
210,44,01/01/2000,01/01/2000,0
211,18,13/06/1995,20/08/1995,1
211,20,10/11/1996,13/03/1997,0
211,43,11/01/1999,17/01/1999,0
211,44,01/01/2000,01/01/2000,0
212,43,11/01/1999,17/01/1999,0
213,13,20/01/1990,30/12/1990,0.530434783
213,15,14/02/1991,23/12/1991,0.584664537
213,20,10/11/1996,13/03/1997,0
213,24,25/02/1998,30/07/1998,0.775641026
214,13,20/01/1990,30/12/1990,0.530434783
214,15,14/02/1991,23/12/1991,0.584664537
214,20,10/11/1996,13/03/1997,0
214,24,25/02/1998,30/07/1998,0.775641026
214,42,15/02/1993,17/03/1993,0
215,15,14/02/1991,23/12/1991,0.584664537
215,20,10/11/1996,13/03/1997,0
215,24,25/02/1998,30/07/1998,0.775641026
216,15,14/02/1991,23/12/1991,0.584664537
216,24,25/02/1998,30/07/1998,0.775641026
216,43,11/01/1999,17/01/1999,0
216,44,01/01/2000,01/01/2000,0
217,24,25/02/1998,30/07/1998,0.775641026
217,42,15/02/1993,17/03/1993,0
217,43,11/01/1999,17/01/1999,0
218,15,14/02/1991,23/12/1991,0.584664537
218,24,25/02/1998,30/07/1998,0.775641026
218,42,15/02/1993,17/03/1993,0
219,15,14/02/1991,23/12/1991,0.584664537
219,24,25/02/1998,30/07/1998,0.775641026
219,42,15/02/1993,17/03/1993,0
220,15,14/02/1991,23/12/1991,0.584664537
220,42,15/02/1993,17/03/1993,0
221,15,14/02/1991,23/12/1991,0.584664537
221,24,25/02/1998,30/07/1998,0.775641026
221,42,15/02/1993,17/03/1993,0
222,15,14/02/1991,23/12/1991,0.584664537
223,15,14/02/1991,23/12/1991,0.584664537
225,15,14/02/1991,23/12/1991,0.584664537
225,42,15/02/1993,17/03/1993,0
226,15,14/02/1991,23/12/1991,0.584664537
226,18,13/06/1995,20/08/1995,1
226,20,10/11/1996,13/03/1997,0
226,69,15/07/1993,15/08/1993,1
227,18,13/06/1995,20/08/1995,1
227,20,10/11/1996,13/03/1997,0
227,43,11/01/1999,17/01/1999,0
227,44,01/01/2000,01/01/2000,0
228,18,13/06/1995,20/08/1995,1
228,44,01/01/2000,01/01/2000,0
229,43,11/01/1999,17/01/1999,0
229,44,01/01/2000,01/01/2000,0
230,15,14/02/1991,23/12/1991,0.584664537
230,18,13/06/1995,20/08/1995,1
230,20,10/11/1996,13/03/1997,0
230,42,15/02/1993,17/03/1993,0
231,18,13/06/1995,20/08/1995,1
231,43,11/01/1999,17/01/1999,0
231,44,01/01/2000,01/01/2000,0
232,18,13/06/1995,20/08/1995,1
232,43,11/01/1999,17/01/1999,0
232,44,01/01/2000,01/01/2000,0
233,15,14/02/1991,23/12/1991,0.584664537
233,42,15/02/1993,17/03/1993,0
234,15,14/02/1991,23/12/1991,0.584664537
235,15,14/02/1991,23/12/1991,0.584664537
236,15,14/02/1991,23/12/1991,0.584664537
237,15,14/02/1991,23/12/1991,0.584664537
237,42,15/02/1993,17/03/1993,0
238,18,13/06/1995,20/08/1995,1
238,20,10/11/1996,13/03/1997,0
238,43,11/01/1999,17/01/1999,0
238,44,01/01/2000,01/01/2000,0
239,15,14/02/1991,23/12/1991,0.584664537
239,42,15/02/1993,17/03/1993,0
240,15,14/02/1991,23/12/1991,0.584664537
240,42,15/02/1993,17/03/1993,0
241,18,13/06/1995,20/08/1995,1
241,20,10/11/1996,13/03/1997,0
241,24,25/02/1998,30/07/1998,0.775641026
241,42,15/02/1993,17/03/1993,0
241,43,11/01/1999,17/01/1999,0
241,44,01/01/2000,01/01/2000,0
242,18,13/06/1995,20/08/1995,1
242,20,10/11/1996,13/03/1997,0
242,24,25/02/1998,30/07/1998,0.775641026
242,43,11/01/1999,17/01/1999,0
243,24,25/02/1998,30/07/1998,0.775641026
244,18,13/06/1995,20/08/1995,1
244,20,10/11/1996,13/03/1997,0
244,24,25/02/1998,30/07/1998,0.775641026
244,43,11/01/1999,17/01/1999,0
244,44,01/01/2000,01/01/2000,0
245,18,13/06/1995,20/08/1995,1
245,20,10/11/1996,13/03/1997,0
245,24,25/02/1998,30/07/1998,0.775641026
245,43,11/01/1999,17/01/1999,0
245,44,01/01/2000,01/01/2000,0
246,43,11/01/1999,17/01/1999,0
247,24,25/02/1998,30/07/1998,0.775641026
247,42,15/02/1993,17/03/1993,0
247,43,11/01/1999,17/01/1999,0
247,44,01/01/2000,01/01/2000,0
248,24,25/02/1998,30/07/1998,0.775641026
248,43,11/01/1999,17/01/1999,0
248,44,01/01/2000,01/01/2000,0
249,43,11/01/1999,17/01/1999,0
249,44,01/01/2000,01/01/2000,0
250,33,29/05/2004,23/08/2004,1
250,36,09/01/2005,12/01/2005,0
250,38,26/05/2005,03/08/2005,1
250,73,13/06/2006,29/07/2006,1
250,84,14/06/2007,12/07/2007,1
250,93,04/07/2009,24/08/2009,1
250,102,09/01/2010,12/02/2010,0
250,109,04/06/2010,16/08/2010,1
250,117,05/07/2011,26/08/2011,1
250,121,04/08/2013,28/09/2013,1
250,143,28/07/2015,25/11/2015,0.537190083
251,33,29/05/2004,23/08/2004,1
251,36,09/01/2005,12/01/2005,0
251,38,26/05/2005,03/08/2005,1
251,73,13/06/2006,29/07/2006,1
251,84,14/06/2007,12/07/2007,1
251,93,04/07/2009,24/08/2009,1
251,102,09/01/2010,12/02/2010,0
251,109,04/06/2010,16/08/2010,1
251,117,05/07/2011,26/08/2011,1
251,121,04/08/2013,28/09/2013,1
251,143,28/07/2015,25/11/2015,0.537190083
252,33,29/05/2004,23/08/2004,1
252,36,09/01/2005,12/01/2005,0
252,38,26/05/2005,03/08/2005,1
252,73,13/06/2006,29/07/2006,1
252,84,14/06/2007,12/07/2007,1
252,93,04/07/2009,24/08/2009,1
252,102,09/01/2010,12/02/2010,0
252,109,04/06/2010,16/08/2010,1
252,117,05/07/2011,26/08/2011,1
252,121,04/08/2013,28/09/2013,1
252,143,28/07/2015,25/11/2015,0.537190083
253,33,29/05/2004,23/08/2004,1
253,36,09/01/2005,12/01/2005,0
253,38,26/05/2005,03/08/2005,1
253,73,13/06/2006,29/07/2006,1
253,84,14/06/2007,12/07/2007,1
253,93,04/07/2009,24/08/2009,1
253,102,09/01/2010,12/02/2010,0
253,109,04/06/2010,16/08/2010,1
253,117,05/07/2011,26/08/2011,1
253,121,04/08/2013,28/09/2013,1
253,143,28/07/2015,25/11/2015,0.537190083
254,33,29/05/2004,23/08/2004,1
254,36,09/01/2005,12/01/2005,0
254,38,26/05/2005,03/08/2005,1
254,73,13/06/2006,29/07/2006,1
254,84,14/06/2007,12/07/2007,1
254,93,04/07/2009,24/08/2009,1
254,109,04/06/2010,16/08/2010,1
254,117,05/07/2011,26/08/2011,1
254,121,04/08/2013,28/09/2013,1
254,143,28/07/2015,25/11/2015,0.537190083
255,33,29/05/2004,23/08/2004,1
255,36,09/01/2005,12/01/2005,0
255,38,26/05/2005,03/08/2005,1
255,73,13/06/2006,29/07/2006,1
255,84,14/06/2007,12/07/2007,1
255,93,04/07/2009,24/08/2009,1
255,102,09/01/2010,12/02/2010,0
255,109,04/06/2010,16/08/2010,1
255,117,05/07/2011,26/08/2011,1
255,121,04/08/2013,28/09/2013,1
255,143,28/07/2015,25/11/2015,0.537190083
256,33,29/05/2004,23/08/2004,1
256,36,09/01/2005,12/01/2005,0
256,38,26/05/2005,03/08/2005,1
256,73,13/06/2006,29/07/2006,1
256,84,14/06/2007,12/07/2007,1
256,93,04/07/2009,24/08/2009,1
256,102,09/01/2010,12/02/2010,0
256,109,04/06/2010,16/08/2010,1
256,117,05/07/2011,26/08/2011,1
256,121,04/08/2013,28/09/2013,1
256,143,28/07/2015,25/11/2015,0.537190083
257,33,29/05/2004,23/08/2004,1
257,36,09/01/2005,12/01/2005,0
257,38,26/05/2005,03/08/2005,1
257,73,13/06/2006,29/07/2006,1
257,84,14/06/2007,12/07/2007,1
258,33,29/05/2004,23/08/2004,1
258,36,09/01/2005,12/01/2005,0
258,38,26/05/2005,03/08/2005,1
258,73,13/06/2006,29/07/2006,1
258,84,14/06/2007,12/07/2007,1
258,93,04/07/2009,24/08/2009,1
258,102,09/01/2010,12/02/2010,0
258,109,04/06/2010,16/08/2010,1
258,117,05/07/2011,26/08/2011,1
258,121,04/08/2013,28/09/2013,1
258,143,28/07/2015,25/11/2015,0.537190083
259,33,29/05/2004,23/08/2004,1
259,36,09/01/2005,12/01/2005,0
259,38,26/05/2005,03/08/2005,1
259,73,13/06/2006,29/07/2006,1
259,84,14/06/2007,12/07/2007,1
259,93,04/07/2009,24/08/2009,1
259,102,09/01/2010,12/02/2010,0
259,109,04/06/2010,16/08/2010,1
259,117,05/07/2011,26/08/2011,1
259,121,04/08/2013,28/09/2013,1
259,143,28/07/2015,25/11/2015,0.537190083
260,33,29/05/2004,23/08/2004,1
260,36,09/01/2005,12/01/2005,0
260,38,26/05/2005,03/08/2005,1
260,73,13/06/2006,29/07/2006,1
260,84,14/06/2007,12/07/2007,1
260,93,04/07/2009,24/08/2009,1
260,102,09/01/2010,12/02/2010,0
260,109,04/06/2010,16/08/2010,1
260,117,05/07/2011,26/08/2011,1
260,121,04/08/2013,28/09/2013,1
260,143,28/07/2015,25/11/2015,0.537190083
261,33,29/05/2004,23/08/2004,1
261,36,09/01/2005,12/01/2005,0
261,38,26/05/2005,03/08/2005,1
261,73,13/06/2006,29/07/2006,1
261,84,14/06/2007,12/07/2007,1
261,93,04/07/2009,24/08/2009,1
261,102,09/01/2010,12/02/2010,0
261,109,04/06/2010,16/08/2010,1
261,117,05/07/2011,26/08/2011,1
261,121,04/08/2013,28/09/2013,1
261,143,28/07/2015,25/11/2015,0.537190083
262,33,29/05/2004,23/08/2004,1
262,36,09/01/2005,12/01/2005,0
263,33,29/05/2004,23/08/2004,1
263,36,09/01/2005,12/01/2005,0
263,38,26/05/2005,03/08/2005,1
263,73,13/06/2006,29/07/2006,1
263,84,14/06/2007,12/07/2007,1
263,93,04/07/2009,24/08/2009,1
263,102,09/01/2010,12/02/2010,0
263,109,04/06/2010,16/08/2010,1
263,117,05/07/2011,26/08/2011,1
263,121,04/08/2013,28/09/2013,1
263,143,28/07/2015,25/11/2015,0.537190083
264,33,29/05/2004,23/08/2004,1
264,36,09/01/2005,12/01/2005,0
264,38,26/05/2005,03/08/2005,1
264,73,13/06/2006,29/07/2006,1
264,84,14/06/2007,12/07/2007,1
264,93,04/07/2009,24/08/2009,1
264,102,09/01/2010,12/02/2010,0
264,109,04/06/2010,16/08/2010,1
264,117,05/07/2011,26/08/2011,1
264,121,04/08/2013,28/09/2013,1
264,143,28/07/2015,25/11/2015,0.537190083
265,33,29/05/2004,23/08/2004,1
265,36,09/01/2005,12/01/2005,0
265,38,26/05/2005,03/08/2005,1
265,73,13/06/2006,29/07/2006,1
265,84,14/06/2007,12/07/2007,1
265,93,04/07/2009,24/08/2009,1
265,102,09/01/2010,12/02/2010,0
265,109,04/06/2010,16/08/2010,1
265,117,05/07/2011,26/08/2011,1
265,121,04/08/2013,28/09/2013,1
265,143,28/07/2015,25/11/2015,0.537190083
266,33,29/05/2004,23/08/2004,1
266,36,09/01/2005,12/01/2005,0
266,38,26/05/2005,03/08/2005,1
266,73,13/06/2006,29/07/2006,1
266,84,14/06/2007,12/07/2007,1
266,93,04/07/2009,24/08/2009,1
266,102,09/01/2010,12/02/2010,0
266,109,04/06/2010,16/08/2010,1
266,117,05/07/2011,26/08/2011,1
266,121,04/08/2013,28/09/2013,1
266,143,28/07/2015,25/11/2015,0.537190083
267,33,29/05/2004,23/08/2004,1
267,36,09/01/2005,12/01/2005,0
267,38,26/05/2005,03/08/2005,1
267,73,13/06/2006,29/07/2006,1
267,84,14/06/2007,12/07/2007,1
267,93,04/07/2009,24/08/2009,1
267,102,09/01/2010,12/02/2010,0
267,109,04/06/2010,16/08/2010,1
267,117,05/07/2011,26/08/2011,1
267,121,04/08/2013,28/09/2013,1
267,143,28/07/2015,25/11/2015,0.537190083
268,33,29/05/2004,23/08/2004,1
268,36,09/01/2005,12/01/2005,0
268,38,26/05/2005,03/08/2005,1
268,73,13/06/2006,29/07/2006,1
268,84,14/06/2007,12/07/2007,1
268,93,04/07/2009,24/08/2009,1
268,117,05/07/2011,26/08/2011,1
268,121,04/08/2013,28/09/2013,1
268,143,28/07/2015,25/11/2015,0.537190083
269,33,29/05/2004,23/08/2004,1
269,36,09/01/2005,12/01/2005,0
269,38,26/05/2005,03/08/2005,1
269,73,13/06/2006,29/07/2006,1
269,84,14/06/2007,12/07/2007,1
269,93,04/07/2009,24/08/2009,1
269,102,09/01/2010,12/02/2010,0
269,109,04/06/2010,16/08/2010,1
269,117,05/07/2011,26/08/2011,1
269,121,04/08/2013,28/09/2013,1
269,143,28/07/2015,25/11/2015,0.537190083
270,33,29/05/2004,23/08/2004,1
270,36,09/01/2005,12/01/2005,0
270,38,26/05/2005,03/08/2005,1
270,73,13/06/2006,29/07/2006,1
270,84,14/06/2007,12/07/2007,1
270,93,04/07/2009,24/08/2009,1
270,102,09/01/2010,12/02/2010,0
270,109,04/06/2010,16/08/2010,1
270,117,05/07/2011,26/08/2011,1
270,121,04/08/2013,28/09/2013,1
270,143,28/07/2015,25/11/2015,0.537190083
271,36,09/01/2005,12/01/2005,0
271,38,26/05/2005,03/08/2005,1
271,73,13/06/2006,29/07/2006,1
271,84,14/06/2007,12/07/2007,1
271,93,04/07/2009,24/08/2009,1
271,102,09/01/2010,12/02/2010,0
271,109,04/06/2010,16/08/2010,1
271,117,05/07/2011,26/08/2011,1
271,121,04/08/2013,28/09/2013,1
271,143,28/07/2015,25/11/2015,0.537190083
272,36,09/01/2005,12/01/2005,0
272,38,26/05/2005,03/08/2005,1
272,73,13/06/2006,29/07/2006,1
272,84,14/06/2007,12/07/2007,1
272,93,04/07/2009,24/08/2009,1
272,102,09/01/2010,12/02/2010,0
272,109,04/06/2010,16/08/2010,1
272,117,05/07/2011,26/08/2011,1
272,121,04/08/2013,28/09/2013,1
272,143,28/07/2015,25/11/2015,0.537190083
273,38,26/05/2005,03/08/2005,1
273,73,13/06/2006,29/07/2006,1
273,84,14/06/2007,12/07/2007,1
273,93,04/07/2009,24/08/2009,1
273,102,09/01/2010,12/02/2010,0
273,109,04/06/2010,16/08/2010,1
273,117,05/07/2011,26/08/2011,1
273,121,04/08/2013,28/09/2013,1
273,143,28/07/2015,25/11/2015,0.537190083
274,38,26/05/2005,03/08/2005,1
274,73,13/06/2006,29/07/2006,1
274,84,14/06/2007,12/07/2007,1
274,93,04/07/2009,24/08/2009,1
274,102,09/01/2010,12/02/2010,0
274,109,04/06/2010,16/08/2010,1
274,117,05/07/2011,26/08/2011,1
274,121,04/08/2013,28/09/2013,1
274,143,28/07/2015,25/11/2015,0.537190083
275,38,26/05/2005,03/08/2005,1
275,73,13/06/2006,29/07/2006,1
275,84,14/06/2007,12/07/2007,1
275,93,04/07/2009,24/08/2009,1
275,102,09/01/2010,12/02/2010,0
275,109,04/06/2010,16/08/2010,1
275,117,05/07/2011,26/08/2011,1
275,121,04/08/2013,28/09/2013,1
275,143,28/07/2015,25/11/2015,0.537190083
276,38,26/05/2005,03/08/2005,1
276,73,13/06/2006,29/07/2006,1
276,84,14/06/2007,12/07/2007,1
276,93,04/07/2009,24/08/2009,1
276,102,09/01/2010,12/02/2010,0
276,109,04/06/2010,16/08/2010,1
276,117,05/07/2011,26/08/2011,1
276,121,04/08/2013,28/09/2013,1
276,143,28/07/2015,25/11/2015,0.537190083
277,38,26/05/2005,03/08/2005,1
277,73,13/06/2006,29/07/2006,1
277,84,14/06/2007,12/07/2007,1
277,93,04/07/2009,24/08/2009,1
277,102,09/01/2010,12/02/2010,0
277,109,04/06/2010,16/08/2010,1
277,117,05/07/2011,26/08/2011,1
277,121,04/08/2013,28/09/2013,1
277,143,28/07/2015,25/11/2015,0.537190083
278,38,26/05/2005,03/08/2005,1
278,73,13/06/2006,29/07/2006,1
278,84,14/06/2007,12/07/2007,1
278,93,04/07/2009,24/08/2009,1
278,102,09/01/2010,12/02/2010,0
278,109,04/06/2010,16/08/2010,1
278,117,05/07/2011,26/08/2011,1
278,121,04/08/2013,28/09/2013,1
278,143,28/07/2015,25/11/2015,0.537190083
279,33,29/05/2004,23/08/2004,1
279,38,26/05/2005,03/08/2005,1
279,73,13/06/2006,29/07/2006,1
279,84,14/06/2007,12/07/2007,1
279,93,04/07/2009,24/08/2009,1
279,102,09/01/2010,12/02/2010,0
279,109,04/06/2010,16/08/2010,1
279,117,05/07/2011,26/08/2011,1
279,121,04/08/2013,28/09/2013,1
279,143,28/07/2015,25/11/2015,0.537190083
280,38,26/05/2005,03/08/2005,1
280,73,13/06/2006,29/07/2006,1
280,84,14/06/2007,12/07/2007,1
280,93,04/07/2009,24/08/2009,1
280,102,09/01/2010,12/02/2010,0
280,109,04/06/2010,16/08/2010,1
280,143,28/07/2015,25/11/2015,0.537190083
281,38,26/05/2005,03/08/2005,1
281,73,13/06/2006,29/07/2006,1
281,84,14/06/2007,12/07/2007,1
281,93,04/07/2009,24/08/2009,1
281,102,09/01/2010,12/02/2010,0
281,109,04/06/2010,16/08/2010,1
281,117,05/07/2011,26/08/2011,1
281,121,04/08/2013,28/09/2013,1
281,143,28/07/2015,25/11/2015,0.537190083
282,38,26/05/2005,03/08/2005,1
282,73,13/06/2006,29/07/2006,1
282,84,14/06/2007,12/07/2007,1
282,93,04/07/2009,24/08/2009,1
282,102,09/01/2010,12/02/2010,0
282,109,04/06/2010,16/08/2010,1
282,117,05/07/2011,26/08/2011,1
282,121,04/08/2013,28/09/2013,1
282,143,28/07/2015,25/11/2015,0.537190083
283,38,26/05/2005,03/08/2005,1
283,73,13/06/2006,29/07/2006,1
283,84,14/06/2007,12/07/2007,1
283,93,04/07/2009,24/08/2009,1
283,102,09/01/2010,12/02/2010,0
283,109,04/06/2010,16/08/2010,1
283,117,05/07/2011,26/08/2011,1
283,121,04/08/2013,28/09/2013,1
283,143,28/07/2015,25/11/2015,0.537190083
284,38,26/05/2005,03/08/2005,1
284,73,13/06/2006,29/07/2006,1
284,84,14/06/2007,12/07/2007,1
284,93,04/07/2009,24/08/2009,1
284,102,09/01/2010,12/02/2010,0
284,109,04/06/2010,16/08/2010,1
284,117,05/07/2011,26/08/2011,1
284,121,04/08/2013,28/09/2013,1
284,143,28/07/2015,25/11/2015,0.537190083
286,33,29/05/2004,23/08/2004,1
287,45,01/01/1990,31/12/1990,0.501369863
287,46,01/01/1991,31/12/1991,0.501369863
287,47,18/07/1994,20/07/1994,1
287,48,19/05/1995,18/08/1995,1
287,49,15/04/1996,15/08/1996,1
287,53,01/01/1997,31/12/1997,0.501369863
287,55,01/01/1998,01/01/1998,0
288,45,01/01/1990,31/12/1990,0.501369863
288,48,19/05/1995,18/08/1995,1
288,49,15/04/1996,15/08/1996,1
288,53,01/01/1997,31/12/1997,0.501369863
288,55,01/01/1998,01/01/1998,0
289,45,01/01/1990,31/12/1990,0.501369863
289,48,19/05/1995,18/08/1995,1
289,49,15/04/1996,15/08/1996,1
289,53,01/01/1997,31/12/1997,0.501369863
289,55,01/01/1998,01/01/1998,0
290,48,19/05/1995,18/08/1995,1
290,49,15/04/1996,15/08/1996,1
290,53,01/01/1997,31/12/1997,0.501369863
290,55,01/01/1998,01/01/1998,0
291,45,01/01/1990,31/12/1990,0.501369863
291,47,18/07/1994,20/07/1994,1
291,48,19/05/1995,18/08/1995,1
291,49,15/04/1996,15/08/1996,1
291,53,01/01/1997,31/12/1997,0.501369863
291,55,01/01/1998,01/01/1998,0
292,45,01/01/1990,31/12/1990,0.501369863
292,46,01/01/1991,31/12/1991,0.501369863
292,48,19/05/1995,18/08/1995,1
292,49,15/04/1996,15/08/1996,1
292,53,01/01/1997,31/12/1997,0.501369863
292,55,01/01/1998,01/01/1998,0
293,45,01/01/1990,31/12/1990,0.501369863
293,46,01/01/1991,31/12/1991,0.501369863
293,47,18/07/1994,20/07/1994,1
293,48,19/05/1995,18/08/1995,1
293,49,15/04/1996,15/08/1996,1
293,53,01/01/1997,31/12/1997,0.501369863
293,55,01/01/1998,01/01/1998,0
294,45,01/01/1990,31/12/1990,0.501369863
294,47,18/07/1994,20/07/1994,1
294,48,19/05/1995,18/08/1995,1
294,49,15/04/1996,15/08/1996,1
