"TerritoryID","FieldPeriodID","TQ"
52,8,38099.95994
52,23,38099.95994
52,26,0
52,31,0
53,8,35140.60486
53,23,35140.60486
53,26,3883.8349
53,29,9945.83441
53,31,9945.83441
53,35,9945.83441
53,54,9945.83441
53,77,9945.83441
53,85,9945.83441
53,90,16007.83392
53,103,32565.545945
53,112,32565.545945
53,118,49123.25797
53,124,28524.46732
53,139,17602.253
53,144,25118.56949
53,161,24938.408395
53,166,24758.2473
53,171,10026.46748
53,174,10026.46748
54,8,30480.90266
54,23,30480.90266
54,26,5714.854745
54,31,6986.656803
54,35,6986.656803
54,54,6986.656803
54,77,6986.656803
54,85,6986.656803
54,90,8258.458861
54,103,8258.458861
54,112,8258.458861
55,8,117674.2272
55,23,117674.2272
55,26,23182.23836
55,29,32545.22355
55,31,32545.22355
55,35,32545.22355
55,54,32545.22355
55,77,32545.22355
55,85,32545.22355
55,90,41908.20874
55,103,37433.65186
55,112,37433.65186
55,118,32959.09498
55,124,22596.25257
55,139,12766.5344
55,144,54603.26605
55,161,47656.10095
55,166,40708.93585
55,171,17325.96789
55,174,17325.96789
56,8,32214.45939
56,23,32214.45939
56,31,32214.45939
56,35,32214.45939
56,54,32214.45939
57,8,36684.25554
57,23,36684.25554
57,26,6766.618735
57,31,8567.7262325
57,35,8567.7262325
57,54,8567.7262325
57,77,8567.7262325
57,85,8567.7262325
57,90,10368.83373
57,103,18173.05299
57,112,18173.05299
57,118,25977.27225
57,124,36149.58553
57,139,13149.83617
57,144,21205.58588
57,161,17574.233275
57,166,13942.88067
57,171,10317.58544
57,174,10317.58544
58,31,21121.33524
58,35,21121.33524
58,54,21121.33524
58,77,21121.33524
58,85,21121.33524
58,90,21121.33524
58,103,22790.466925
58,112,22790.466925
58,118,24459.59861
58,124,12693.69231
58,139,35039.44668
58,144,5249.287743
58,161,21835.0005615
58,166,38420.71338
58,171,9267.417085
58,174,9267.417085
59,8,139418.4846
59,23,139418.4846
59,26,89857.905745
59,31,89857.905745
59,35,89857.905745
59,54,89857.905745
59,77,89857.905745
59,85,89857.905745
59,90,40297.32689
59,103,41966.320725
59,110,41966.320725
59,112,41966.320725
59,118,43635.31456
59,124,10745.35859
59,139,49216.30459
59,144,16413.92474
59,161,32463.50932
59,166,48513.0939
59,171,7999.557535
59,174,7999.557535
60,23,174175.6065
60,26,50465.17999
60,29,29177.005422
60,31,29177.005422
60,35,29177.005422
60,54,29177.005422
60,77,29177.005422
60,85,29177.005422
60,90,7888.830854
60,103,20666.990972
60,112,20666.990972
60,118,33445.15109
60,124,30419.66192
60,139,10677.3782
60,144,25794.59911
60,161,29802.723295
60,166,33810.84748
60,171,12492.06977
60,174,12492.06977
61,8,136763.2854
61,23,136763.2854
61,26,9809.190732
61,31,18866.263711
61,35,18866.263711
61,54,18866.263711
61,77,18866.263711
61,85,18866.263711
61,90,27923.33669
61,103,27831.873965
61,112,27831.873965
61,118,27740.41124
61,124,27740.41124
62,23,173438.6148
62,26,26440.11208
62,31,18346.204095
62,35,18346.204095
62,54,18346.204095
62,77,18346.204095
62,85,18346.204095
62,90,10252.29611
62,103,27897.377265
62,112,27897.377265
62,118,45542.45842
62,124,7163.429347
62,139,47693.3686
62,144,20454.24819
62,161,38910.75049
62,166,57367.25279
62,171,9715.39308
62,174,9715.39308
63,8,150906.4505
63,23,150906.4505
63,26,30284.02485
63,29,37433.55707
63,31,37433.55707
63,35,37433.55707
63,54,37433.55707
63,77,37433.55707
63,85,37433.55707
63,90,44583.08929
63,103,34465.355225
63,112,34465.355225
63,118,24347.62116
63,124,22289.57693
63,139,17462.93631
63,144,41191.03032
63,161,37895.52736
63,166,34600.0244
63,171,7919.135079
63,174,7919.135079
64,23,163061.4263
64,26,67004.69423
64,161,41428.88828
64,166,15853.08233
64,171,6082.637403
64,174,6082.637403
65,23,105283.0529
65,26,14258.97034
65,29,14258.97034
66,31,27879.63391
66,35,27879.63391
66,54,27879.63391
66,77,27879.63391
66,85,27879.63391
66,90,27879.63391
67,8,398972.9844
67,23,398972.9844
67,26,39243.3706
67,29,51936.426845
67,31,51936.426845
67,35,51936.426845
67,54,51936.426845
67,77,51936.426845
67,85,51936.426845
67,90,64629.48309
67,103,51666.48165
67,112,51666.48165
67,118,38703.48021
67,124,24857.7103
67,139,24360.02081
68,23,144844.9556
68,26,37621.48275
68,31,40424.476165
68,35,40424.476165
68,54,40424.476165
68,77,40424.476165
68,85,40424.476165
68,90,43227.46958
68,103,38287.491985
68,112,38287.491985
68,118,33347.51439
68,124,11188.71313
68,139,6462.913476
68,144,26887.21948
68,161,30489.28483
68,166,34091.35018
68,171,14898.79814
68,174,14898.79814
69,8,55238.42933
69,23,55238.42933
69,26,11260.4423
69,31,22790.306615
69,35,22790.306615
69,54,22790.306615
69,77,22790.306615
69,85,22790.306615
69,90,34320.17093
69,103,34320.17093
69,110,34320.17093
69,112,34320.17093
70,1,44932.72374
70,8,44932.72374
70,31,44932.72374
70,35,44932.72374
70,54,44932.72374
70,77,44932.72374
70,85,44932.72374
70,90,44932.72374
70,103,27306.519632
70,112,27306.519632
70,118,9680.315524
70,124,15744.16212
70,139,6889.883734
70,144,8839.278555
70,161,16008.5862575
70,166,23177.89396
70,171,6841.646482
70,174,6841.646482
71,1,65420.4436
71,8,65420.4436
71,23,65420.4436
71,26,6490.850506
71,31,15835.441913
71,35,15835.441913
71,54,15835.441913
71,77,15835.441913
71,85,15835.441913
71,90,25180.03332
71,103,19942.65142
71,112,19942.65142
71,118,14705.26952
71,124,12441.73533
71,139,6209.364283
71,144,8231.749075
71,161,28876.1721775
71,166,49520.59528
71,171,9215.968752
71,174,9215.968752
72,23,99065.09117
72,26,12180.86222
72,31,20320.40264
72,35,20320.40264
72,54,20320.40264
72,77,20320.40264
72,85,20320.40264
72,90,28459.94306
72,103,21076.092635
72,112,21076.092635
72,118,13692.24221
72,124,14661.65808
72,139,4144.090284
72,144,4458.611314
72,161,7640.818332
72,166,10823.02535
72,171,3321.593072
72,174,3321.593072
73,1,59691.32372
73,8,59691.32372
73,23,59691.32372
73,26,1408.137408
74,23,61233.53547
74,26,1626.483957
74,31,8562.0969385
74,35,8562.0969385
74,54,8562.0969385
74,77,8562.0969385
74,85,8562.0969385
74,90,15497.70992
74,103,15497.70992
75,31,16120.00304
75,35,16120.00304
75,54,16120.00304
75,77,16120.00304
75,85,16120.00304
75,90,16120.00304
75,103,35832.287025
75,110,35832.287025
75,112,35832.287025
75,118,55544.57101
75,124,31052.912994
75,139,6561.254978
75,144,10565.47139
75,161,38103.239645
75,166,65641.0079
75,171,33681.28705
75,174,33681.28705
76,8,59596.13941
76,23,59596.13941
76,26,3810.218958
76,31,11276.238769
76,35,11276.238769
76,54,11276.238769
76,77,11276.238769
76,85,11276.238769
76,90,18742.25858
77,23,78840.98072
77,26,950.4197915
77,31,8073.85013575
77,35,8073.85013575
77,54,8073.85013575
77,77,8073.85013575
77,85,8073.85013575
77,90,15197.28048
77,103,21845.976485
77,112,21845.976485
77,118,28494.67249
77,124,23881.38146
77,139,14859.35822
77,144,9885.477387
77,161,22455.7737885
77,166,35026.07019
77,171,23049.25535
77,174,23049.25535
79,8,6054.446318
79,26,6054.446318
79,31,7787.0049665
79,35,7787.0049665
79,54,7787.0049665
79,77,7787.0049665
79,85,7787.0049665
79,90,9519.563615
79,103,13615.3166125
79,112,13615.3166125
79,118,17711.06961
79,124,13248.41075
79,139,13959.90376
79,144,9140.756079
79,161,7387.518022
79,166,7387.518022
79,171,5634.279965
80,23,51517.90419
80,26,2406.460686
80,31,5051.1321555
80,35,5051.1321555
80,54,5051.1321555
80,77,5051.1321555
80,85,5051.1321555
80,90,7695.803625
80,112,13125.4865025
80,118,18555.16938
80,124,14850.69806
80,139,9992.948594
80,144,13933.96804
81,8,67170.32676
81,23,67170.32676
81,26,25282.95527
81,31,16371.6189625
81,35,16371.6189625
81,54,16371.6189625
81,77,16371.6189625
81,85,16371.6189625
81,90,7460.282655
81,103,20477.4001475
81,112,20477.4001475
81,118,33494.51764
81,124,34560.18811
81,139,3956.851245
81,144,4077.350854
81,161,29892.560877
81,166,55707.7709
81,171,7213.188119
81,174,7213.188119
82,8,19246.7589
82,26,19246.7589
82,31,18096.71795
82,35,18096.71795
82,54,18096.71795
82,77,18096.71795
82,85,18096.71795
82,90,16946.677
82,103,23186.353045
82,112,23186.353045
82,118,29426.02909
82,124,49153.76672
82,139,5841.416233
82,144,7452.303755
82,166,63748.43443
82,171,6182.756439
82,174,6182.756439
83,8,27485.52152
83,23,27485.52152
83,26,17795.60971
83,31,22103.30533
83,35,22103.30533
83,54,22103.30533
83,77,22103.30533
83,85,22103.30533
83,90,26411.00095
83,103,32074.585755
83,112,32074.585755
83,118,37738.17056
83,124,23026.34977
83,139,2164.919255
83,144,5496.051209
83,161,14920.9460945
83,166,24345.84098
83,171,10230.53184
83,174,10230.53184
84,8,60354.03255
84,23,60354.03255
84,26,21892.51494
84,29,21892.51494
85,31,18368.90466
85,35,18368.90466
85,54,18368.90466
85,77,18368.90466
85,85,18368.90466
85,90,18368.90466
85,103,27374.06533
85,112,27374.06533
85,118,27374.06533
85,124,36379.226
85,139,5796.623611
85,144,4761.231936
85,161,37532.669413
85,166,70304.10689
85,171,10966.86183
85,174,10966.86183
86,8,56050.85068
86,23,56050.85068
86,26,36402.92717
86,29,24225.45141
86,31,24225.45141
86,35,24225.45141
86,54,24225.45141
86,77,24225.45141
86,85,24225.45141
86,90,12047.97565
86,103,13986.29174
86,112,13986.29174
86,118,15924.60783
86,124,28073.79899
86,139,2837.584044
86,144,11356.31478
86,161,19812.480505
86,166,28268.64623
86,171,872.5929648
86,174,872.5929648
87,8,53300.52771
87,23,53300.52771
87,26,16081.92745
87,31,14124.0398
87,35,14124.0398
87,54,14124.0398
87,77,14124.0398
87,85,14124.0398
87,90,12166.15215
87,103,12233.856225
87,112,12233.856225
87,118,12301.5603
88,23,34785.684
88,26,34673.56375
88,31,21467.6471255
88,35,21467.6471255
88,54,21467.6471255
88,77,21467.6471255
88,85,21467.6471255
88,90,8261.730501
88,103,15078.9547255
88,112,15078.9547255
88,118,21896.17895
88,124,43168.30647
88,139,4320.082446
88,144,10177.40318
89,1,73692.10701
89,8,73692.10701
89,23,73692.10701
89,26,19927.50665
90,23,31443.02703
90,26,25786.7429
90,31,20312.621535
90,35,20312.621535
90,54,20312.621535
90,77,20312.621535
90,85,20312.621535
90,90,14838.50017
90,103,14662.04332
90,112,14662.04332
90,118,14485.58647
90,124,53621.05948
90,139,14862.33897
90,144,3044.21892
90,161,27137.188055
90,166,51230.15719
90,171,6705.915924
90,174,6705.915924
91,31,NA
92,8,47468.48023
92,23,47468.48023
92,26,25980.06642
92,31,19657.838265
92,35,19657.838265
92,54,19657.838265
92,77,19657.838265
92,85,19657.838265
92,90,13335.61011
92,103,15885.58038
92,112,15885.58038
92,118,18435.55065
92,124,39136.64049
92,139,12743.90381
92,144,6632.5024
93,31,NA
93,35,NA
93,54,NA
93,77,NA
93,85,NA
94,8,89315.11577
94,23,89315.11577
94,26,69227.32896
94,31,45867.836
94,35,45867.836
94,54,45867.836
94,77,45867.836
94,85,45867.836
94,90,22508.34304
94,103,26588.713745
94,112,26588.713745
94,118,30669.08445
94,124,43182.92988
94,139,14566.27625
94,144,5344.091838
94,161,31498.459514
94,166,57652.82719
94,171,4416.108125
94,174,4416.108125
95,8,60273.87927
95,23,60273.87927
95,26,27974.59138
95,31,21357.368215
95,35,21357.368215
95,54,21357.368215
95,77,21357.368215
95,85,21357.368215
95,90,14740.14505
95,103,24583.646375
95,112,24583.646375
95,118,34427.1477
95,124,47785.62673
95,139,4819.459948
95,144,7876.988608
95,161,23874.646574
95,166,39872.30454
95,171,6518.439945
95,174,6518.439945
96,8,8066.224975
96,31,8066.224975
96,35,8066.224975
96,54,8066.224975
96,77,8066.224975
96,85,8066.224975
96,90,8066.224975
96,103,12933.8223675
96,112,12933.8223675
96,118,17801.41976
96,124,40912.30554
96,139,9510.30091
96,144,2503.924483
96,161,21096.6698865
96,166,39689.41529
96,171,4923.341303
96,174,4923.341303
98,26,2887.073988
98,31,20690.627879
98,35,20690.627879
98,54,20690.627879
98,77,20690.627879
98,85,20690.627879
98,90,38494.18177
98,103,34353.95521
98,112,34353.95521
98,118,30213.72865
98,124,20440.50535
98,139,21711.73418
98,144,6150.128407
98,161,21145.7916885
98,166,36141.45497
98,171,7360.29804
98,174,7360.29804
99,8,21918.09045
99,23,21918.09045
99,26,2585.929648
99,31,9060.223369
99,35,9060.223369
99,54,9060.223369
99,77,9060.223369
99,85,9060.223369
99,90,15534.51709
99,103,15196.404275
99,112,15196.404275
99,118,14858.29146
99,124,11028.68533
99,139,11670.41783
99,144,3628.856229
99,161,28502.7543545
99,166,53376.65248
99,171,8986.537738
99,174,8986.537738
100,8,3138.216062
100,26,3138.216062
100,31,10612.583036
100,35,10612.583036
100,54,10612.583036
100,77,10612.583036
100,85,10612.583036
100,90,18086.95001
100,103,15596.140075
100,112,15596.140075
100,118,13105.33014
100,124,25865.94948
100,139,11801.93084
100,144,8498.627617
100,161,21568.9987585
100,166,34639.3699
100,171,5551.76756
100,174,5551.76756
101,8,36868.90107
101,23,36868.90107
101,26,13379.58368
101,31,38969.474315
101,35,38969.474315
101,54,38969.474315
101,77,38969.474315
101,85,38969.474315
101,90,64559.36495
101,103,40928.076185
101,112,40928.076185
101,118,17296.78742
101,124,48012.08479
101,139,10996.40008
101,144,4535.584868
101,161,14982.325099
101,166,25429.06533
101,171,3802.526023
101,174,3802.526023
102,8,21236.43026
102,23,21236.43026
103,8,13134.04794
103,23,13134.04794
104,8,14717.89129
104,23,14717.89129
105,8,16347.22992
105,23,16347.22992
105,26,3146.500062
105,31,16761.794951
105,35,16761.794951
105,54,16761.794951
105,77,16761.794951
105,85,16761.794951
105,90,30377.08984
105,103,31600.60527
105,110,31600.60527
105,112,31600.60527
105,118,32824.1207
105,144,6826.445411
105,161,23326.8537655
105,166,39827.26212
105,171,6045.32032
105,174,6045.32032
106,8,22905.13029
106,23,22905.13029
108,8,108553.149
108,23,108553.149
108,26,40519.31446
108,31,28064.24213
108,35,28064.24213
108,54,28064.24213
108,77,28064.24213
108,85,28064.24213
108,90,15609.1698
109,1,110933.998
109,8,110933.998
109,23,110933.998
109,26,20221.43703
109,31,13254.6986955
109,35,13254.6986955
109,54,13254.6986955
109,77,13254.6986955
109,85,13254.6986955
109,90,6287.960361
109,103,10586.5805305
109,112,10586.5805305
109,118,14885.2007
109,124,16287.27065
109,139,6495.519398
109,144,5932.966073
109,161,19513.7808665
109,166,33094.59566
109,171,12729.14421
109,174,12729.14421
110,1,148670.5829
110,8,148670.5829
110,23,148670.5829
110,26,40593.06317
110,31,33954.733085
110,35,33954.733085
110,54,33954.733085
110,77,33954.733085
110,85,33954.733085
110,90,27316.403
110,103,23930.88834
110,112,23930.88834
110,118,20545.37368
110,124,41337.82688
110,139,17677.22566
110,144,13569.4954
110,161,21335.71148
110,166,29101.92756
110,171,8609.186096
110,174,8609.186096
111,31,13428.20479
111,35,13428.20479
111,54,13428.20479
111,77,13428.20479
111,85,13428.20479
111,90,13428.20479
111,103,13399.85999
111,112,13399.85999
111,118,13371.51519
111,124,11914.97001
111,139,8888.390351
111,144,11991.14579
111,161,8214.872331
111,171,4438.598872
111,174,4438.598872
112,1,132850.0452
112,8,132850.0452
112,23,132850.0452
112,26,16499.03839
112,29,10873.5514155
112,31,10873.5514155
112,35,10873.5514155
112,54,10873.5514155
112,77,10873.5514155
112,85,10873.5514155
112,90,5248.064441
112,103,11657.7156355
112,110,11657.7156355
112,112,11657.7156355
112,118,18067.36683
112,124,21388.76455
112,139,4218.23077
112,144,8060.78392
112,161,22255.39135
112,166,36449.99878
112,171,2433.42364
112,174,2433.42364
113,8,15979.60673
113,31,15979.60673
113,35,15979.60673
113,54,15979.60673
113,77,15979.60673
113,85,15979.60673
113,90,15979.60673
115,8,113673.9502
115,23,113673.9502
115,26,15816.73974
115,29,15816.73974
116,8,68492.76431
116,23,68492.76431
116,26,28273.21578
116,31,26380.152705
116,35,26380.152705
116,54,26380.152705
116,77,26380.152705
116,85,26380.152705
116,90,24487.08963
116,103,22276.805155
116,112,22276.805155
116,118,20066.52068
116,124,16246.96544
116,139,13586.13055
116,144,2751.837279
116,161,25092.0304945
116,166,47432.22371
116,171,8690.097653
116,174,8690.097653
117,8,33740.96715
117,23,33740.96715
117,26,23050.18582
118,23,27834.76993
118,26,25486.78513
118,31,23342.186035
118,35,23342.186035
118,54,23342.186035
118,77,23342.186035
118,85,23342.186035
118,90,21197.58694
118,103,40219.766825
118,112,40219.766825
118,118,59241.94671
118,124,22891.06805
118,139,13279.91303
118,144,28497.85714
118,161,34375.60259
118,171,40253.34804
118,174,40253.34804
121,8,45288.72723
121,23,45288.72723
121,31,27793.016445
121,35,27793.016445
121,54,27793.016445
121,77,27793.016445
121,85,27793.016445
121,90,10297.30566
121,103,15694.504645
121,112,15694.504645
121,118,21091.70363
121,124,20540.05903
121,139,4191.613676
121,144,18818.56983
121,161,18818.56983
123,8,90672.20482
123,23,90672.20482
123,26,13114.43618
123,31,28332.550425
123,35,28332.550425
123,54,28332.550425
123,77,28332.550425
123,85,28332.550425
123,90,43550.66467
123,103,29212.088175
123,112,29212.088175
123,118,14873.51168
123,124,44421.21259
123,139,3584.592935
123,144,6322.577413
123,161,8862.3155015
123,166,11402.05359
123,171,3191.243087
123,174,3191.243087
125,8,69013.5466
125,23,69013.5466
125,26,31987.10799
125,31,26103.41335
125,35,26103.41335
125,54,26103.41335
125,77,26103.41335
125,85,26103.41335
125,90,20219.71871
125,103,36718.90675
125,112,36718.90675
125,118,53218.09479
125,124,47416.21868
125,139,21438.30755
125,144,11519.30729
125,161,31444.697895
125,166,51370.0885
125,171,13918.83807
125,174,13918.83807
126,8,193033.8058
126,23,193033.8058
126,26,21818.77746
126,31,36968.23071
126,35,36968.23071
126,54,36968.23071
126,77,36968.23071
126,85,36968.23071
126,90,52117.68396
126,103,41655.16217
126,112,41655.16217
126,118,31192.64038
126,124,34124.75199
126,139,59191.50613
126,144,6171.373438
126,161,17612.136369
126,166,29052.8993
126,171,20817.62823
126,174,20817.62823
127,8,54692.40195
127,23,54692.40195
127,26,7313.442031
127,29,25577.7872405
127,31,25577.7872405
127,35,25577.7872405
127,54,25577.7872405
127,77,25577.7872405
127,85,25577.7872405
127,90,43842.13245
127,103,43319.25718
127,110,43319.25718
127,112,43319.25718
127,118,42796.38191
127,124,23394.73034
127,139,38807.80118
127,144,4612.859792
127,161,24861.127281
127,166,45109.39477
127,171,25835.46026
127,174,25835.46026
128,31,14177.51488
128,35,14177.51488
128,54,14177.51488
128,77,14177.51488
128,85,14177.51488
128,90,14177.51488
128,103,16989.297035
128,112,16989.297035
128,118,19801.07919
128,124,36228.67575
128,139,36531.97049
128,144,3768.264451
128,161,38388.1941455
128,166,73008.12384
128,171,63261.91608
128,174,63261.91608
129,8,99735.39963
129,23,99735.39963
129,31,69931.816215
129,35,69931.816215
129,54,69931.816215
129,77,69931.816215
129,85,69931.816215
129,90,40128.2328
129,103,37809.06169
129,112,37809.06169
129,118,35489.89058
129,124,38948.573
129,139,43273.39592
129,144,5443.807609
129,161,5443.807609
129,166,5443.807609
130,23,64723.26948
130,26,13220.1474
130,29,13220.1474
131,8,NA
131,23,NA
132,8,52428.48655
132,23,52428.48655
134,8,26184.43002
134,23,26184.43002
134,31,19778.29423
134,35,19778.29423
134,54,19778.29423
134,77,19778.29423
134,85,19778.29423
134,90,13372.15844
134,103,16148.023755
134,112,16148.023755
134,118,18923.88907
134,124,13468.32957
134,139,4272.532672
134,144,12867.77248
134,161,86352.02889
134,166,159836.2853
134,171,13515.93848
134,174,13515.93848
135,23,26529.15394
135,26,999.6984857
135,31,4537.84945035
135,35,4537.84945035
135,54,4537.84945035
135,77,4537.84945035
135,85,4537.84945035
135,90,8076.000415
135,103,13773.5291575
135,112,13773.5291575
135,118,19471.0579
135,124,9463.046165
135,139,4187.350714
135,144,2204.702279
135,161,57287.5873395
135,166,112370.4724
135,171,16015.94057
135,174,16015.94057
137,8,180561.1852
137,23,180561.1852
137,26,23253.45981
137,31,31415.19475
137,35,31415.19475
137,54,31415.19475
137,77,31415.19475
137,85,31415.19475
137,90,39576.92969
137,103,26561.69994
137,110,26561.69994
137,112,26561.69994
137,118,13546.47019
137,124,21228.76611
137,139,4135.940513
137,144,10355.48842
137,161,31813.75017
137,166,53272.01192
137,171,9656.404586
137,174,9656.404586
138,8,30908.23018
138,23,30908.23018
138,26,2231.700505
138,31,14367.8868125
138,35,14367.8868125
138,54,14367.8868125
138,77,14367.8868125
138,85,14367.8868125
138,90,26504.07312
138,103,15295.294256
138,112,15295.294256
138,118,4086.515392
138,124,104482.2192
138,139,11697.28812
138,144,24916.53959
138,161,26357.997965
138,166,27799.45634
138,171,6258.760105
138,174,6258.760105
139,23,28251.64773
139,26,4666.379334
139,31,6134.01354
139,35,6134.01354
139,54,6134.01354
139,77,6134.01354
139,85,6134.01354
139,90,7601.647746
139,103,18570.163843
139,112,18570.163843
139,118,29538.67994
140,31,30905.84217
140,35,30905.84217
140,54,30905.84217
140,77,30905.84217
140,85,30905.84217
140,90,30905.84217
140,103,21448.060115
140,112,21448.060115
140,118,11990.27806
140,124,15520.678345
140,139,19051.07863
140,144,6635.312563
140,161,13114.7818865
140,166,19594.25121
140,171,3973.047749
140,174,3973.047749
141,23,40787.62769
141,26,10092.63397
142,8,NA
143,8,NA
144,8,28724.07615
144,23,28724.07615
144,26,10.87305
144,31,1520.9006805
144,35,1520.9006805
144,54,1520.9006805
144,77,1520.9006805
144,85,1520.9006805
144,90,3030.928311
146,8,NA
147,23,79017.86269
147,26,11262.76367
148,8,90036.86739
148,23,90036.86739
150,8,NA
153,8,NA
154,8,23130.31156
154,31,23130.31156
154,35,23130.31156
154,54,23130.31156
154,77,23130.31156
154,85,23130.31156
154,90,23130.31156
154,103,17366.927725
154,112,17366.927725
154,118,11603.54389
154,124,8091.482091
154,139,4579.420292
154,144,7025.264322
154,161,11200.593791
154,166,15375.92326
154,171,2071.488038
154,174,2071.488038
155,23,42903.47045
155,26,4479.599041
155,31,29235.0153655
155,35,29235.0153655
155,54,29235.0153655
155,77,29235.0153655
155,85,29235.0153655
155,90,53990.43169
155,103,36421.949515
155,112,36421.949515
155,118,18853.46734
155,124,50096.39179
155,139,4173.544942
155,144,1494.450251
155,161,13587.5624105
155,166,25680.67457
155,171,5407.972122
155,174,5407.972122
157,8,46753.33506
157,23,46753.33506
157,26,2294.529435
157,31,9231.9649325
157,35,9231.9649325
157,54,9231.9649325
157,77,9231.9649325
157,85,9231.9649325
157,90,16169.40043
157,103,23164.392325
157,112,23164.392325
157,118,30159.38422
157,124,12012.99752
157,139,6477.251726
157,144,3078.266103
157,161,36846.0935315
157,166,70613.92096
157,171,9107.408118
157,174,9107.408118
158,8,NA
159,8,17736.65649
159,23,17736.65649
159,26,2345.124354
159,31,10553.221082
159,35,10553.221082
159,54,10553.221082
159,77,10553.221082
159,85,10553.221082
159,90,18761.31781
159,103,15483.1041
159,112,15483.1041
159,118,12204.89039
159,124,21435.45518
159,139,33387.77366
159,144,5785.124618
159,161,19108.861234
159,166,32432.59785
159,171,3934.745819
159,174,3934.745819
160,8,32071.3
160,23,32071.3
160,26,15274.55575
160,31,18477.192335
160,35,18477.192335
160,54,18477.192335
160,77,18477.192335
160,85,18477.192335
160,90,21679.82892
160,103,19266.610985
160,112,19266.610985
160,118,16853.39305
160,124,10075.93043
160,139,3957.600076
160,144,3495.017498
160,161,41596.025574
160,166,79697.03365
160,171,14155.00775
160,174,14155.00775
163,8,NA
164,8,56549.46127
164,23,56549.46127
164,26,6095.686542
164,29,6095.686542
165,8,30758.90707
165,23,30758.90707
165,26,14748.25034
165,29,27837.287815
165,31,27837.287815
165,35,27837.287815
165,54,27837.287815
165,77,27837.287815
165,85,27837.287815
165,90,40926.32529
165,103,55479.420555
165,112,55479.420555
165,118,70032.51582
165,124,17842.40502
165,139,26151.0801
165,144,39040.72361
165,161,87430.022755
165,166,135819.3219
165,171,42505.18632
165,174,42505.18632
166,8,187181.9729
166,23,187181.9729
166,26,23236.49874
166,31,23236.49874
166,35,23236.49874
166,54,23236.49874
167,8,71559.77566
167,23,71559.77566
167,35,47344.65797
167,54,47344.65797
167,77,47344.65797
167,85,47344.65797
167,90,23129.54028
167,103,19713.22608
167,112,19713.22608
167,118,16296.91188
167,161,63521.80979
167,166,110746.7077
167,171,27233.57453
167,174,27233.57453
168,8,196749.3978
168,23,196749.3978
168,26,23136.09584
168,31,26679.68453
168,35,26679.68453
168,54,26679.68453
168,77,26679.68453
168,85,26679.68453
168,90,30223.27322
168,103,26439.56245
168,112,26439.56245
168,118,22655.85168
168,124,13535.54527
168,139,8311.50966
168,144,5655.951809
169,8,110099.4528
169,23,110099.4528
169,26,21739.31363
169,31,24547.86078
169,35,24547.86078
169,54,24547.86078
169,74,24547.86078
169,77,24547.86078
169,85,24547.86078
169,90,27356.40793
169,103,39898.226265
169,112,39898.226265
169,118,52440.0446
169,124,14165.69182
169,139,29123.17745
169,144,13096.88426
169,161,37433.90867
169,166,61770.93308
169,171,7906.391919
169,174,7906.391919
170,8,NA
171,8,70564.70704
171,23,70564.70704
171,26,15097.95984
171,31,13024.2228
171,35,13024.2228
171,54,13024.2228
171,77,13024.2228
171,85,13024.2228
171,90,10950.48576
171,103,10950.48576
171,112,10950.48576
171,118,10950.48576
172,8,22895.22876
172,77,22895.22876
172,85,22895.22876
172,90,22895.22876
172,103,16335.08945
172,112,16335.08945
172,118,9774.95014
172,124,3436.218375
172,139,3995.029885
172,144,35717.72646
172,161,21443.759173
172,166,7169.791886
172,171,11256.23944
172,174,11256.23944
173,8,77644.22091
173,23,77644.22091
173,26,15825.19685
173,31,31876.50458
173,35,31876.50458
173,54,31876.50458
173,77,31876.50458
173,85,31876.50458
173,90,47927.81231
173,103,33984.382755
173,112,33984.382755
173,118,20040.9532
173,124,11191.77416
173,139,5011.72056
173,144,5961.517968
173,161,11908.807084
173,166,17856.0962
173,171,8379.799753
173,174,8379.799753
174,8,79788.25566
174,31,79788.25566
174,35,79788.25566
174,54,79788.25566
174,77,79788.25566
174,85,79788.25566
174,90,79788.25566
174,103,46630.03552
174,112,46630.03552
174,118,13471.81538
174,124,21751.74635
174,139,9090.294
174,144,12730.26112
174,161,9916.5621315
174,166,7102.863143
174,171,4085.770753
174,174,4085.770753
176,8,NA
177,54,48044.17226
177,77,48044.17226
177,85,48044.17226
177,90,48044.17226
177,103,41800.42985
177,112,41800.42985
177,118,35556.68744
177,124,89994.75251
177,139,14845.14765
177,144,22106.73166
177,161,25361.23365
177,166,28615.73564
177,171,4812.163185
177,174,4812.163185
178,54,6792.740497
178,77,6792.740497
178,85,6792.740497
178,90,6792.740497
178,103,14206.0892385
178,112,14206.0892385
178,118,21619.43798
178,124,14556.42498
178,139,7910.698807
178,144,2226.406558
178,161,42878.524959
178,166,83530.64336
178,171,7804.143159
178,174,7804.143159
179,54,18661.26554
179,77,18661.26554
179,85,18661.26554
179,90,18661.26554
179,103,30105.012005
179,110,30105.012005
179,112,30105.012005
179,118,41548.75847
179,124,35781.22528
179,139,9925.247122
179,144,3739.687437
179,161,31812.7634585
179,166,59885.83948
179,171,5288.509158
179,174,5288.509158
182,9,NA
182,42,NA
182,20,NA
183,9,NA
183,20,NA
184,9,NA
184,42,NA
184,20,NA
184,43,NA
185,20,NA
185,43,NA
185,44,NA
187,9,NA
187,42,NA
187,72,NA
187,20,NA
187,43,NA
188,9,NA
188,42,NA
188,20,NA
189,9,NA
189,42,NA
189,20,NA
190,9,NA
190,42,NA
191,20,NA
