FieldPeriodID,TerritoryID,BirdID,Status,Island
6,34,2235,ABX,CN
6,34,1687,BrF,CN
6,34,2077,BrM,CN
6,37,2237,ABX,CN
6,37,2129,BrF,CN
6,37,2015,BrM,CN
6,38,2239,BrF,CN
6,38,2238,BrM,CN
6,40,100,FL,CN
6,40,101,FL,CN
6,40,106,FL,CN
6,40,2242,FL,CN
6,40,2815,ABX,CN
6,40,2240,ABX,CN
6,40,2241,ABX,CN
6,40,799,BrF,CN
6,40,2131,BrM,CN
6,41,92,ABX,CN
6,41,2243,BrF,CN
6,41,2763,BrM,CN
6,44,2244,FL,CN
6,44,794,BrF,CN
6,44,2756,BrM,CN
6,45,107,FL,CN
6,45,44,FL,CN
6,45,2246,FL,CN
6,45,97,ABX,CN
6,45,2245,ABX,CN
6,45,2759,BrF,CN
6,45,24,BrM,CN
6,47,2247,FL,CN
6,47,2135,ABX,CN
6,47,2079,BrF,CN
6,47,2078,BrM,CN
6,49,2136,ABX,CN
6,49,2082,BrF,CN
6,49,2081,BrM,CN
6,51,104,FL,CN
6,51,2248,FL,CN
6,51,2139,ABX,CN
6,51,2138,BrF,CN
6,51,2137,BrM,CN
6,52,2140,ABX,CN
6,52,2084,BrF,CN
6,52,304,BrM,CN
6,53,2249,BrF,CN
6,53,2141,BrM,CN
6,54,2250,FL,CN
6,54,1915,BrF,CN
6,54,2781,BrM,CN
6,55,1914,BrF,CN
6,55,1913,BrM,CN
6,56,1917,BrF,CN
6,56,1916,BrM,CN
6,57,2143,BrF,CN
6,57,2142,BrM,CN
6,59,2251,FL,CN
6,59,109,ABX,CN
6,59,1921,BrF,CN
6,59,2144,BrM,CN
6,60,1923,BrF,CN
6,60,1922,BrM,CN
6,61,1925,BrF,CN
6,61,1924,BrM,CN
6,62,2088,BrF,CN
6,62,2087,BrM,CN
6,63,2146,ABX,CN
6,63,1927,BrF,CN
6,63,1926,BrM,CN
6,67,430,BrF,CN
6,67,1929,BrM,CN
6,69,2253,FL,CN
6,69,2252,ABX,CN
6,69,2089,BrF,CN
6,69,1931,BrM,CN
6,70,2147,BrF,CN
6,70,1932,BrM,CN
6,71,431,FL,CN
6,71,2256,FL,CN
6,71,2255,FL,CN
6,71,2821,ABX,CN
6,71,2775,ABX,CN
6,71,2822,ABX,CN
6,71,2148,ABX,CN
6,71,2149,ABX,CN
6,71,790,BrF,CN
6,71,2254,BrM,CN
6,73,2257,ABX,CN
6,73,2258,ABX,CN
6,73,792,BrF,CN
6,73,2150,BrM,CN
6,76,2259,FL,CN
6,76,2260,FL,CN
6,76,93,ABX,CN
6,76,43,CH,CN
6,76,94,ABX,CN
6,76,2152,BrF,CN
6,76,2151,BrM,CN
6,79,2159,BrF,CN
6,79,2158,BrM,CN
6,81,1938,BrF,CN
6,81,1937,BrM,CN
6,82,2161,BrF,CN
6,82,2160,BrM,CN
6,83,2163,BrF,CN
6,83,2162,BrM,CN
6,84,2766,BrM,CN
6,84,2164,BrF,CN
6,86,2261,FL,CN
6,86,2165,BrF,CN
6,86,2793,BrM,CN
6,87,1940,BrF,CN
6,87,1939,BrM,CN
6,89,2263,FL,CN
6,89,2262,ABX,CN
6,89,2737,BrF,CN
6,89,1941,BrM,CN
6,92,2264,FL,CN
6,92,2095,ABX,CN
6,92,1944,BrF,CN
6,92,1943,BrM,CN
6,94,2265,CH,CN
6,94,2096,BrF,CN
6,94,30,BrM,CN
6,95,2097,ABX,CN
6,95,1949,BrF,CN
6,95,1948,BrM,CN
6,96,1689,FL,CN
6,96,2266,ABX,CN
6,96,2111,BrF,CN
6,96,1951,BrM,CN
6,99,1954,BrF,CN
6,99,1953,BrM,CN
6,100,2100,BrF,CN
6,100,2099,BrM,CN
6,101,432,FL,CN
6,101,2036,BrF,CN
6,101,2035,BrM,CN
6,102,2267,FL,CN
6,102,434,FL,CN
6,102,2170,ABX,CN
6,102,2037,BrF,CN
6,102,2753,BrM,CN
6,103,2269,FL,CN
6,103,2171,ABX,CN
6,103,2268,ABX,CN
6,103,1959,BrF,CN
6,103,2771,BrM,CN
6,104,1961,BrF,CN
6,104,1960,BrM,CN
6,105,1963,BrF,CN
6,105,1962,BrM,CN
6,106,2173,ABX,CN
6,106,2040,BrF,CN
6,106,1965,BrM,CN
6,108,2271,FL,CN
6,108,2174,ABX,CN
6,108,2101,BrF,CN
6,108,2270,BrM,CN
6,109,2273,FL,CN
6,109,2272,ABX,CN
6,109,40,BrF,CN
6,109,39,BrM,CN
6,110,2274,FL,CN
6,110,34,BrF,CN
6,110,2044,BrM,CN
6,112,108,CH,CN
6,112,42,AB,CN
6,112,800,BrF,CN
6,112,38,BrM,CN
6,113,2862,ABX,CN
6,113,2275,BrF,CN
6,113,2045,BrM,CN
6,115,2276,FL,CN
6,115,2106,BrF,CN
6,115,2105,BrM,CN
6,116,2278,FL,CN
6,116,2840,ABX,CN
6,116,2277,ABX,CN
6,116,2047,BrF,CN
6,116,2046,BrM,CN
6,117,2279,ABX,CN
6,117,2178,BrF,CN
6,117,2177,BrM,CN
6,121,2180,BrF,CN
6,121,2179,BrM,CN
6,123,2048,BrF,CN
6,123,1968,BrM,CN
6,125,2182,BrF,CN
6,125,2181,BrM,CN
6,126,2280,FL,CN
6,126,2183,ABX,CN
6,126,1970,BrF,CN
6,126,1969,BrM,CN
6,127,1972,BrF,CN
6,127,1971,BrM,CN
6,129,2112,BrF,CN
6,129,1973,BrM,CN
6,132,2281,FL,CN
6,132,2184,ABX,CN
6,132,1978,BrF,CN
6,132,1977,BrM,CN
6,133,2186,BrF,CN
6,133,2185,BrM,CN
6,134,1980,BrF,CN
6,134,1979,BrM,CN
6,137,2282,FL,CN
6,137,2204,BrF,CN
6,137,2205,BrM,CN
6,138,2283,FL,CN
6,138,2206,BrF,CN
6,138,1983,BrM,CN
6,141,110,FL,CN
6,142,2285,BrF,CN
6,142,2284,BrM,CN
6,143,2287,BrF,CN
6,143,2286,BrM,CN
6,144,111,FL,CN
6,144,2288,ABX,CN
6,144,2113,BrF,CN
6,144,1985,BrM,CN
6,145,2291,ABX,CN
6,145,2292,ABX,CN
6,145,2293,ABX,CN
6,145,2290,BrF,CN
6,145,2289,BrM,CN
6,146,2294,FL,CN
6,146,2207,BrF,CN
6,146,2208,BrM,CN
6,148,2209,BrF,CN
6,148,2210,BrM,CN
6,150,2295,FL,CN
6,150,2192,BrF,CN
6,150,2191,BrM,CN
6,153,2296,ABX,CN
6,153,2194,BrF,CN
6,153,2193,BrM,CN
6,154,2297,ABX,CN
6,154,2298,ABX,CN
6,154,2841,BrF,CN
6,154,2107,BrM,CN
6,157,2196,BrF,CN
6,157,2195,BrM,CN
6,158,2300,FL,CN
6,158,2200,ABX,CN
6,158,2299,ABX,CN
6,158,2199,BrF,CN
6,158,2198,BrM,CN
6,160,2301,ABX,CN
6,160,2302,ABX,CN
6,160,2303,ABX,CN
6,160,2304,ABX,CN
6,160,2202,BrF,CN
6,160,2201,BrM,CN
6,163,435,FL,CN
6,163,2305,ABX,CN
6,163,31,BrF,CN
6,163,2203,BrM,CN
6,164,2307,FL,CN
6,164,2308,FL,CN
6,164,2306,ABX,CN
6,164,2058,BrF,CN
6,164,2057,BrM,CN
6,165,1995,BrF,CN
6,165,1994,BrM,CN
6,166,2309,ABX,CN
6,166,1997,BrF,CN
6,166,1996,BrM,CN
6,167,2310,ABX,CN
6,167,2000,BrF,CN
6,167,1999,BrM,CN
6,168,2063,BrF,CN
6,168,2311,BrM,CN
6,169,2065,BrF,CN
6,169,2064,BrM,CN
6,170,2313,BrF,CN
6,170,2312,BrM,CN
6,171,2314,ABX,CN
6,171,2315,ABX,CN
6,171,2108,BrF,CN
6,171,33,BrM,CN
6,172,2317,BrF,CN
6,172,2316,BrM,CN
7,1,2832,BrF,CN
7,1,2066,BrM,CN
7,3,87,FL,CN
7,3,2212,ABX,CN
7,3,2114,BrF,CN
7,3,2005,BrM,CN
7,4,59,FL,CN
7,4,2214,BrF,CN
7,4,23,BrM,CN
7,7,69,FL,CN
7,7,2115,BrF,CN
7,7,44,BrM,CN
7,8,88,FL,CN
7,8,2117,BrF,CN
7,8,2116,BrM,CN
7,9,2320,FL,CN
7,9,2119,BrF,CN
7,9,2118,BrM,CN
7,10,89,CH,CN
7,10,2323,ABX,CN
7,10,2322,BrF,CN
7,10,2321,BrM,CN
7,12,2324,ABX,CN
7,12,789,BrF,CN
7,12,2120,BrM,CN
7,13,2217,ABX,CN
7,13,2325,ABX,CN
7,13,1901,BrF,CN
7,13,1900,BrM,CN
7,14,2326,FL,CN
7,14,2327,FL,CN
7,14,2220,ABX,CN
7,14,2008,BrF,CN
7,14,2764,BrM,CN
7,15,2328,FL,CN
7,15,2221,BrF,CN
7,15,1686,BrM,CN
7,16,56,FL,CN
7,16,2329,FL,CN
7,16,2222,ABX,CN
7,16,2070,BrF,CN
7,16,22,BrM,CN
7,17,2330,BrF,CN
7,17,2121,BrM,CN
7,18,2751,ABX,CN
7,18,2223,BrF,CN
7,18,2122,BrM,CN
7,19,2332,FL,CN
7,19,2331,FL,CN
7,19,2750,BrF,CN
7,19,98,BrM,CN
7,20,2334,FL,CN
7,20,2333,BrF,CN
7,20,28,BrM,CN
7,22,82,FL,CN
7,22,2776,BrF,CN
7,22,2754,BrM,CN
7,23,84,FL,CN
7,23,2335,FL,CN
7,23,83,FL,CN
7,23,2226,ABX,CN
7,23,788,BrF,CN
7,23,2011,BrM,CN
7,24,2337,FL,CN
7,24,2336,ABX,CN
7,24,2227,BrF,CN
7,24,29,BrM,CN
7,25,52,FL,CN
7,25,2229,ABX,CN
7,25,427,ABX,CN
7,25,2749,BrF,CN
7,25,2071,BrM,CN
7,26,2338,FL,CN
7,26,2339,FL,CN
7,26,37,BrF,CN
7,26,36,BrM,CN
7,27,2340,FL,CN
7,27,2076,BrF,CN
7,27,2125,BrM,CN
7,28,80,FL,CN
7,28,2232,ABX,CN
7,28,1905,BrF,CN
7,28,2755,BrM,CN
7,29,212,FL,CN
7,29,2342,ABX,CN
7,29,2341,BrF,CN
7,29,21,BrM,CN
7,30,2344,FL,CN
7,30,2126,BrF,CN
7,30,2343,BrM,CN
7,32,75,FL,CN
7,32,54,FL,CN
7,32,2233,ABX,CN
7,32,2795,BrF,CN
7,32,2733,BrM,CN
7,33,62,FL,CN
7,33,2345,FL,CN
7,33,2014,BrF,CN
7,33,2128,BrM,CN
7,34,2346,FL,CN
7,34,2347,FL,CN
7,34,2235,ABX,CN
7,34,1687,BrF,CN
7,34,2077,BrM,CN
7,37,2349,FL,CN
7,37,61,FL,CN
7,37,2348,FL,CN
7,37,2237,ABX,CN
7,37,2129,BrF,CN
7,37,2015,BrM,CN
7,38,2239,BrF,CN
7,38,42,BrM,CN
7,40,49,FL,CN
7,40,2352,CH,CN
7,40,2353,CH,CN
7,40,2350,FL,CN
7,40,81,FL,CN
7,40,2351,FL,CN
7,40,2240,ABX,CN
7,40,2241,ABX,CN
7,40,799,BrF,CN
7,40,2131,BrM,CN
7,41,2354,FL,CN
7,41,199,ABX,CN
7,41,99,BrF,CN
7,41,2763,BrM,CN
7,44,2355,CH,CN
7,44,76,FL,CN
7,44,2244,ABX,CN
7,44,794,BrF,CN
7,44,2756,BrM,CN
7,45,2759,BrF,CN
7,45,24,BrM,CN
7,47,90,FL,CN
7,47,2356,FL,CN
7,47,2357,FL,CN
7,47,2359,FL,CN
7,47,2358,FL,CN
7,47,93,ABX,CN
7,47,2247,ABX,CN
7,47,2355,ABX,CN
7,47,2079,BrF,CN
7,47,2078,BrM,CN
7,49,2136,ABX,CN
7,49,2361,ABX,CN
7,49,2082,BrF,CN
7,49,2081,BrM,CN
7,51,2138,BrF,CN
7,51,2137,BrM,CN
7,52,67,FL,CN
7,52,66,FL,CN
7,52,2084,BrF,CN
7,52,304,BrM,CN
7,53,2249,BrF,CN
7,53,97,BrM,CN
7,54,77,FL,CN
7,54,1915,BrF,CN
7,54,2781,BrM,CN
7,55,63,FL,CN
7,55,211,FL,CN
7,55,65,FL,CN
7,55,1914,BrF,CN
7,55,1913,BrM,CN
7,56,1917,BrF,CN
7,56,1916,BrM,CN
7,57,2143,BrF,CN
7,57,2142,BrM,CN
7,59,2362,CH,CN
7,59,2363,CH,CN
7,59,73,FL,CN
7,59,1921,BrF,CN
7,59,2144,BrM,CN
7,60,1923,BrF,CN
7,60,1922,BrM,CN
7,61,1925,BrF,CN
7,61,1924,BrM,CN
7,62,2364,FL,CN
7,62,2088,BrF,CN
7,62,2087,BrM,CN
7,63,64,FL,CN
7,63,2365,ABX,CN
7,63,1927,BrF,CN
7,63,1926,BrM,CN
7,67,51,FL,CN
7,67,430,BrF,CN
7,67,1929,BrM,CN
7,69,2367,CH,CN
7,69,55,FL,CN
7,69,85,FL,CN
7,69,2366,FL,CN
7,69,2252,ABX,CN
7,69,2089,BrF,CN
7,69,1931,BrM,CN
7,70,2147,BrF,CN
7,70,1932,BrM,CN
7,71,2369,FL,CN
7,71,2368,FL,CN
7,71,2821,ABX,CN
7,71,2822,ABX,CN
7,71,2255,ABX,CN
7,71,790,BrF,CN
7,71,2254,BrM,CN
7,73,793,ABX,CN
7,73,68,FL,CN
7,73,792,BrF,CN
7,73,2150,BrM,CN
7,76,43,ABX,CN
7,76,2259,ABX,CN
7,76,2260,ABX,CN
7,76,94,ABX,CN
7,76,93,ABX,CN
7,76,2152,BrF,CN
7,76,2151,BrM,CN
7,79,2159,BrF,CN
7,79,2158,BrM,CN
7,81,1938,BrF,CN
7,81,1937,BrM,CN
7,82,2370,FL,CN
7,82,2161,BrF,CN
7,82,2160,BrM,CN
7,83,2372,CH,CN
7,83,2371,FL,CN
7,83,2163,BrF,CN
7,83,2162,BrM,CN
7,84,2766,BrM,CN
7,84,2164,BrF,CN
7,86,2373,FL,CN
7,86,2165,BrF,CN
7,86,2793,BrM,CN
7,87,1940,BrF,CN
7,87,1939,BrM,CN
7,89,2374,FL,CN
7,89,2263,ABX,CN
7,89,2737,BrF,CN
7,89,1941,BrM,CN
7,92,2375,FL,CN
7,92,1944,BrF,CN
7,92,1943,BrM,CN
7,94,2096,BrF,CN
7,94,2376,BrM,CN
7,95,2377,FL,CN
7,95,1949,BrF,CN
7,95,1948,BrM,CN
7,96,2378,FL,CN
7,96,2111,BrF,CN
7,96,1951,BrM,CN
7,98,48,FL,CN
7,99,2379,FL,CN
7,99,1954,BrF,CN
7,99,1953,BrM,CN
7,101,2036,BrF,CN
7,101,2035,BrM,CN
7,102,70,FL,CN
7,102,2037,BrF,CN
7,102,2753,BrM,CN
7,103,2381,FL,CN
7,103,1959,BrF,CN
7,103,2380,BrM,CN
7,104,2382,FL,CN
7,104,1961,BrF,CN
7,104,1960,BrM,CN
7,105,2383,FL,CN
7,105,1963,BrF,CN
7,105,1962,BrM,CN
7,106,2384,FL,CN
7,106,2173,ABX,CN
7,106,2040,BrF,CN
7,106,1965,BrM,CN
7,108,2101,BrF,CN
7,108,2270,BrM,CN
7,109,2272,ABX,CN
7,109,2273,ABX,CN
7,109,40,BrF,CN
7,109,39,BrM,CN
7,110,2385,FL,CN
7,110,34,BrF,CN
7,110,2044,BrM,CN
7,112,2386,FL,CN
7,112,800,BrF,CN
7,112,38,BrM,CN
7,113,2275,BrF,CN
7,113,2045,BrM,CN
7,115,2387,FL,CN
7,115,2106,BrF,CN
7,115,2105,BrM,CN
7,116,2387,SEEN1,CN
7,116,2277,ABX,CN
7,116,2278,ABX,CN
7,116,2047,BrF,CN
7,116,2046,BrM,CN
7,117,53,FL,CN
7,117,2178,BrF,CN
7,117,2177,BrM,CN
7,121,2778,FL,CN
7,121,2180,BrF,CN
7,121,2179,BrM,CN
7,123,72,FL,CN
7,123,2048,BrF,CN
7,123,1968,BrM,CN
7,125,2388,FL,CN
7,125,2182,BrF,CN
7,125,2181,BrM,CN
7,126,79,FL,CN
7,126,2280,ABX,CN
7,126,1970,BrF,CN
7,126,1969,BrM,CN
7,127,1972,BrF,CN
7,127,1971,BrM,CN
7,129,2390,FL,CN
7,129,2389,FL,CN
7,129,2112,BrF,CN
7,129,1973,BrM,CN
7,131,2391,FL,CN
7,131,2422,BrF,CN
7,131,2423,BrM,CN
7,132,50,FL,CN
7,132,2393,FL,CN
7,132,2184,ABX,CN
7,132,2281,ABX,CN
7,132,1978,BrF,CN
7,132,1977,BrM,CN
7,133,2186,BrF,CN
7,133,2185,BrM,CN
7,134,78,FL,CN
7,134,1980,BrF,CN
7,134,1979,BrM,CN
7,137,45,FL,CN
7,137,86,FL,CN
7,137,2204,BrF,CN
7,137,2205,BrM,CN
7,138,57,CH,CN
7,138,2206,BrF,CN
7,138,1983,BrM,CN
7,142,2394,FL,CN
7,142,2285,BrF,CN
7,142,2284,BrM,CN
7,143,2395,FL,CN
7,143,2287,BrF,CN
7,143,2286,BrM,CN
7,144,2396,CH,CN
7,144,2113,BrF,CN
7,144,1985,BrM,CN
7,145,2397,FL,CN
7,145,2398,FL,CN
7,145,2399,FL,CN
7,145,2293,ABX,CN
7,145,2290,BrF,CN
7,145,2289,BrM,CN
7,146,2400,FL,CN
7,146,2207,BrF,CN
7,146,2208,BrM,CN
7,148,2209,BrF,CN
7,148,2210,BrM,CN
7,150,2401,FL,CN
7,150,2192,BrF,CN
7,150,2191,BrM,CN
7,153,2402,FL,CN
7,153,2403,FL,CN
7,153,2296,ABX,CN
7,153,2194,BrF,CN
7,153,2193,BrM,CN
7,154,2404,FL,CN
7,154,2298,ABX,CN
7,154,2841,BrF,CN
7,154,2107,BrM,CN
7,157,2405,FL,CN
7,157,2196,BrF,CN
7,157,2195,BrM,CN
7,158,71,FL,CN
7,158,2406,FL,CN
7,158,2407,FL,CN
7,158,2299,ABX,CN
7,158,2300,ABX,CN
7,158,2199,BrF,CN
7,158,2198,BrM,CN
7,159,2410,FL,CN
7,159,2409,BrF,CN
7,159,2408,BrM,CN
7,160,74,FL,CN
7,160,2411,FL,CN
7,160,2412,FL,CN
7,160,2303,ABX,CN
7,160,2304,ABX,CN
7,160,2202,BrF,CN
7,160,2201,BrM,CN
7,163,2413,FL,CN
7,163,31,BrF,CN
7,163,2203,BrM,CN
7,164,2415,CH,CN
7,164,60,FL,CN
7,164,2414,FL,CN
7,164,2058,BrF,CN
7,164,2057,BrM,CN
7,165,46,FL,CN
7,165,47,FL,CN
7,165,2416,FL,CN
7,165,1995,BrF,CN
7,165,1994,BrM,CN
7,166,58,FL,CN
7,166,1997,BrF,CN
7,166,1996,BrM,CN
7,167,2417,FL,CN
7,167,2310,ABX,CN
7,167,2000,BrF,CN
7,167,1999,BrM,CN
7,168,2418,FL,CN
7,168,2063,BrF,CN
7,168,2311,BrM,CN
7,169,2419,FL,CN
7,169,2065,BrF,CN
7,169,2064,BrM,CN
7,170,2313,BrF,CN
7,170,2312,BrM,CN
7,171,2420,FL,CN
7,171,2314,ABX,CN
7,171,2315,ABX,CN
7,171,2108,BrF,CN
7,171,33,BrM,CN
7,172,2421,FL,CN
7,172,2317,BrF,CN
7,172,2316,BrM,CN
8,1,2424,ABX,CN
8,1,2832,BrF,CN
8,1,2066,BrM,CN
8,2,2427,FL,CN
8,2,2426,BrF,CN
8,2,2425,BrM,CN
8,3,2114,BrF,CN
8,3,2005,BrM,CN
8,4,2428,FL,CN
8,4,2214,BrF,CN
8,4,23,BrM,CN
8,7,2429,FL,CN
8,7,69,ABX,CN
8,7,2115,BrF,CN
8,7,44,BrM,CN
8,8,2117,BrF,CN
8,8,2116,BrM,CN
8,9,2119,BrF,CN
8,9,2118,BrM,CN
8,12,2067,BrF,CN
8,12,2120,BrM,CN
8,13,250,FL,CN
8,13,1901,BrF,CN
8,13,1900,BrM,CN
8,14,2220,ABX,CN
8,14,2326,ABX,CN
8,14,2008,BrF,CN
8,14,2764,BrM,CN
8,15,2221,BrF,CN
8,15,1686,BrM,CN
8,16,207,FL,CN
8,16,2070,BrF,CN
8,16,22,BrM,CN
8,19,2430,FL,CN
8,19,2331,ABX,CN
8,19,2750,BrF,CN
8,19,98,BrM,CN
8,20,428,BrF,CN
8,20,28,BrM,CN
8,23,2826,FL,CN
8,23,2431,FL,CN
8,23,2432,FL,CN
8,23,2335,ABX,CN
8,23,2226,BrF,CN
8,23,2011,BrM,CN
8,24,2433,FL,CN
8,24,2227,BrF,CN
8,24,29,BrM,CN
8,25,2749,BrF,CN
8,25,2071,BrM,CN
8,26,37,BrF,CN
8,26,36,BrM,CN
8,27,2434,FL,CN
8,27,2076,BrF,CN
8,27,2125,BrM,CN
8,28,220,FL,CN
8,28,1905,BrF,CN
8,28,21,BrM,CN
8,30,229,ABX,CN
8,30,230,ABX,CN
8,30,2126,BrF,CN
8,30,2343,BrM,CN
8,32,2751,BrF,CN
8,32,2733,BrM,CN
8,33,2014,BrF,CN
8,33,2128,BrM,CN
8,34,234,TBRM,CN
8,34,1687,TBRF,CN
8,34,2435,FL,CN
8,34,2235,BrF,CN
8,34,2077,BrM,CN
8,37,241,ABX,CN
8,37,235,TBRF,CN
8,37,240,TBRM,CN
8,37,61,ABX,CN
8,37,2437,FL,CN
8,37,2436,FL,CN
8,37,237,BrF,CN
8,37,2015,BrM,CN
8,38,427,BrF,CN
8,38,42,BrM,CN
8,40,239,U,CN
8,40,238,FL,CN
8,40,2438,FL,CN
8,40,2240,ABX,CN
8,40,2241,ABX,CN
8,40,799,BrF,CN
8,40,2131,TBRM,CN
8,40,69,BrM,CN
8,41,2439,FL,CN
8,41,199,AB,CN
8,41,99,BrF,CN
8,41,2763,BrM,CN
8,44,2440,FL,CN
8,44,794,BrF,CN
8,44,2756,BrM,CN
8,45,2441,BrF,CN
8,45,24,BrM,CN
8,47,2442,FL,CN
8,47,2360,ABX,CN
8,47,2079,BrF,CN
8,47,2078,BrM,CN
8,49,2361,ABX,CN
8,49,2082,BrF,CN
8,49,2081,BrM,CN
8,52,216,FL,CN
8,52,67,ABX,CN
8,52,2084,BrF,CN
8,52,304,BrM,CN
8,53,2249,BrF,CN
8,53,97,BrM,CN
8,54,206,FL,CN
8,54,77,ABX,CN
8,54,1915,BrF,CN
8,54,2443,BrM,CN
8,55,2445,CH,CN
8,55,210,ABX,CN
8,55,2444,FL,CN
8,55,77,ABX,CN
8,55,1914,BrF,CN
8,55,1913,BrM,CN
8,56,1917,BrF,CN
8,56,65,BrM,CN
8,57,222,BrM,CN
8,59,219,FL,CN
8,59,1921,BrF,CN
8,59,2144,BrM,CN
8,61,2446,FL,CN
8,61,2088,TBRF,CN
8,61,79,BrF,CN
8,61,1924,BrM,CN
8,63,2447,FL,CN
8,63,1927,BrF,CN
8,63,1926,BrM,CN
8,67,213,FL,CN
8,67,51,AB,CN
8,67,430,BrF,CN
8,67,1929,BrM,CN
8,69,2448,FL,CN
8,69,2366,ABX,CN
8,69,2089,BrF,CN
8,69,1931,BrM,CN
8,70,2147,BrF,CN
8,70,1932,BrM,CN
8,71,2450,FL,CN
8,71,225,FL,CN
8,71,2449,FL,CN
8,71,227,ABX,CN
8,71,228,ABX,CN
8,71,2822,ABX,CN
8,71,790,BrF,CN
8,71,226,BrM,CN
8,73,215,FL,CN
8,73,2451,ABX,CN
8,73,792,BrF,CN
8,73,2150,BrM,CN
8,76,223,ABX,CN
8,76,224,ABX,CN
8,76,221,FL,CN
8,76,2452,FL,CN
8,76,68,ABX,CN
8,76,94,ABX,CN
8,76,2152,BrF,CN
8,76,2151,BrM,CN
8,79,2159,BrF,CN
8,79,2158,BrM,CN
8,81,2453,FL,CN
8,81,1938,BrF,CN
8,81,1937,BrM,CN
8,82,2454,FL,CN
8,82,2161,BrF,CN
8,82,2160,BrM,CN
8,83,2163,BrF,CN
8,83,2162,BrM,CN
8,84,2766,BrM,CN
8,84,2164,BrF,CN
8,86,2165,BrF,CN
8,86,2793,BrM,CN
8,87,2166,ABX,CN
8,87,1940,BrF,CN
8,87,1939,BrM,CN
8,89,2455,FL,CN
8,89,2737,BrF,CN
8,89,1941,BrM,CN
8,92,1944,BrF,CN
8,92,1943,BrM,CN
8,94,2096,BrF,CN
8,94,2376,BrM,CN
8,95,2456,FL,CN
8,95,1949,BrF,CN
8,95,1948,BrM,CN
8,96,2111,BrF,CN
8,96,73,BrM,CN
8,99,1954,BrF,CN
8,99,1953,BrM,CN
8,100,2099,BrM,CN
8,101,2036,BrF,CN
8,101,2035,BrM,CN
8,102,2037,BrF,CN
8,102,2457,BrM,CN
8,103,64,BrF,CN
8,103,2380,BrM,CN
8,104,2458,FL,CN
8,104,1961,BrF,CN
8,104,1960,BrM,CN
8,105,1963,BrF,CN
8,105,1962,BrM,CN
8,106,2384,ABX,CN
8,106,2040,BrF,CN
8,106,1965,BrM,CN
8,108,236,ABX,CN
8,108,214,FL,CN
8,108,2101,BrF,CN
8,108,75,BrM,CN
8,109,2459,FL,CN
8,109,40,BrF,CN
8,109,39,BrM,CN
8,110,2460,FL,CN
8,110,34,BrF,CN
8,110,2044,BrM,CN
8,112,217,FL,CN
8,112,233,ABX,CN
8,112,800,BrF,CN
8,112,38,BrM,CN
8,113,2275,BrF,CN
8,113,2045,BrM,CN
8,115,2461,FL,CN
8,115,2106,BrF,CN
8,115,2105,BrM,CN
8,116,247,ABX,CN
8,116,2047,BrF,CN
8,116,2046,BrM,CN
8,117,2178,BrF,CN
8,117,2177,BrM,CN
8,121,2778,ABX,CN
8,121,2180,BrF,CN
8,121,2179,BrM,CN
8,123,2048,BrF,CN
8,123,1968,BrM,CN
8,125,2182,BrF,CN
8,125,2181,BrM,CN
8,126,232,BrF,CN
8,126,231,BrM,CN
8,126,2462,FL,CN
8,126,79,ABX,CN
8,126,1970,TBRF,CN
8,126,1969,TBRM,CN
8,127,1972,BrF,CN
8,127,1971,BrM,CN
8,129,2463,FL,CN
8,129,82,BrF,CN
8,129,1973,BrM,CN
8,131,2464,FL,CN
8,131,2422,BrF,CN
8,131,2423,BrM,CN
8,132,2392,ABX,CN
8,132,1978,BrF,CN
8,132,1977,BrM,CN
8,134,218,FL,CN
8,134,78,AB,CN
8,134,1980,BrF,CN
8,134,1979,BrM,CN
8,137,2465,FL,CN
8,137,2204,BrF,CN
8,137,2205,BrM,CN
8,138,2466,FL,CN
8,138,2206,BrF,CN
8,138,1983,BrM,CN
8,142,2285,BrF,CN
8,142,2284,BrM,CN
8,143,2287,BrF,CN
8,143,2286,BrM,CN
8,144,243,TBRM,CN
8,144,244,TBRF,CN
8,144,2113,BrF,CN
8,144,1985,BrM,CN
8,146,2207,BrF,CN
8,146,2208,BrM,CN
8,148,2209,BrF,CN
8,148,2210,BrM,CN
8,150,2192,BrF,CN
8,150,2191,BrM,CN
8,153,2194,BrF,CN
8,153,2193,BrM,CN
8,154,2841,BrF,CN
8,154,2107,BrM,CN
8,157,2196,BrF,CN
8,157,2195,BrM,CN
8,158,248,ABX,CN
8,158,245,ABX,CN
8,158,249,ABX,CN
8,158,246,ABX,CN
8,158,2300,ABX,CN
8,158,2199,BrF,CN
8,158,2198,BrM,CN
8,159,2409,BrF,CN
8,159,2408,BrM,CN
8,160,242,TBRF,CN
8,160,74,ABX,CN
8,160,2202,BrF,CN
8,160,2201,BrM,CN
8,163,31,BrF,CN
8,163,2203,BrM,CN
8,164,2414,ABX,CN
8,164,2058,BrF,CN
8,164,2057,BrM,CN
8,165,1995,BrF,CN
8,165,1994,BrM,CN
8,166,1997,BrF,CN
8,166,1996,BrM,CN
8,167,2467,FL,CN
8,167,2000,BrF,CN
8,167,1999,BrM,CN
8,168,2063,BrF,CN
8,168,2311,BrM,CN
8,169,2468,FL,CN
8,169,2065,BrF,CN
8,169,2064,BrM,CN
8,170,2313,BrF,CN
8,170,2312,BrM,CN
8,171,2469,FL,CN
8,171,2420,ABX,CN
8,171,2108,BrF,CN
8,171,33,BrM,CN
